Variable Name,Min Date,Max Date,Number of Samples
Conductivity,20/07/2007 00:00:00,25/10/2020 00:00:00,4847.000
TEMP,20/07/2007 00:00:00,25/10/2020 00:00:00,4847.000
Tide,20/07/2007 00:00:00,25/10/2020 00:00:00,4847.000
SAL,20/07/2007 00:00:00,25/10/2020 00:00:00,4847.000
H,20/07/2007 00:00:00,25/10/2020 00:00:00,4847.000
