Variable Name,Min Date,Max Date,Number of Samples
Level,20/05/2006 00:00:00,25/10/2020 00:00:00,5273.000
H,20/05/2006 00:00:00,25/10/2020 00:00:00,5273.000
Flow_m3,20/05/2006 00:00:00,25/10/2020 00:00:00,5273.000
