Variable Name,Min Date,Max Date,Number of Samples
SAL,04/01/2018 08:55:00,29/05/2019 10:01:00,73.000
WQ_OGM_DOC,10/01/2018 10:31:00,20/05/2019 10:24:00,33.000
WQ_OXY_OXY,04/01/2018 08:55:00,29/05/2019 10:01:00,74.000
TEMP,04/01/2018 08:55:00,29/05/2019 10:01:00,74.000
WQ_DIAG_TOT_TDS,04/01/2018 08:55:00,29/05/2019 10:01:00,74.000
WQ_DIAG_TOT_TURBIDITY,10/01/2018 10:31:00,20/05/2019 10:24:00,33.000
WQ_CAR_PH,04/01/2018 08:55:00,29/05/2019 10:01:00,74.000
