Variable Name,Min Date,Max Date,Number of Samples
Conductivity,13/03/1998 00:00:00,25/10/2020 00:00:00,8263.000
TEMP,13/03/1998 00:00:00,25/10/2020 00:00:00,8263.000
Tide,17/12/1990 00:00:00,25/10/2020 00:00:00,10906.000
Wind_Dir,21/10/1998 00:00:00,25/10/2020 00:00:00,8041.000
Wind,21/10/1998 00:00:00,25/10/2020 00:00:00,8041.000
SAL,13/03/1998 00:00:00,25/10/2020 00:00:00,8263.000
H,17/12/1990 00:00:00,25/10/2020 00:00:00,10906.000
