Variable Name,Min Date,Max Date,Number of Samples
Level,11/06/1998 00:00:00,25/10/2020 00:00:00,8173.000
H,11/06/1998 00:00:00,25/10/2020 00:00:00,8173.000
Flow_m3,11/06/1998 00:00:00,10/01/2002 00:00:00,1310.000
