Variable Name,Min Date,Max Date,Number of Samples
Conductivity,29/10/2010 00:00:00,06/04/2020 00:00:00,3448.000
TEMP,12/10/2010 00:00:00,06/04/2020 00:00:00,3465.000
Level,20/05/2010 00:00:00,25/10/2020 00:00:00,3812.000
SAL,29/10/2010 00:00:00,06/04/2020 00:00:00,3448.000
H,20/05/2010 00:00:00,25/10/2020 00:00:00,3812.000
Flow_m3,20/05/2010 00:00:00,25/10/2020 00:00:00,3812.000
