"Time","A5041023","A5041023","A5041023"
10/09/2009 00:00,      78.278,      73.677,      68.256
11/09/2009 00:00,      69.984,      65.711,      59.443
12/09/2009 00:00,      62.381,      58.223,      53.827
13/09/2009 00:00,      83.635,      61.268,      49.680
14/09/2009 00:00,      50.803,      48.072,      44.237
15/09/2009 00:00,      45.878,      43.757,      40.349
16/09/2009 00:00,     347.587,      76.912,      39.139
17/09/2009 00:00,     364.694,     155.753,      71.626
18/09/2009 00:00,      89.078,      73.449,      57.456
19/09/2009 00:00,      97.718,      61.578,      47.606
20/09/2009 00:00,      48.816,      44.928,      40.694
21/09/2009 00:00,    2122.243,     294.099,      32.659
22/09/2009 00:00,     341.712,     172.190,     100.483
23/09/2009 00:00,     542.851,     182.053,     109.901
24/09/2009 00:00,     110.506,      99.331,      87.091
25/09/2009 00:00,     728.352,     250.664,      87.178
26/09/2009 00:00,     541.382,     422.551,     209.779
27/09/2009 00:00,     423.014,     310.904,     240.970
28/09/2009 00:00,     241.747,     201.246,     172.368
29/09/2009 00:00,     172.368,     151.230,     131.587
30/09/2009 00:00,     132.970,     118.028,     106.013
01/10/2009 00:00,     106.877,      97.300,      87.696
02/10/2009 00:00,      88.301,      83.954,      77.414
03/10/2009 00:00,      79.402,      72.917,      67.392
04/10/2009 00:00,      68.256,      64.382,      59.357
05/10/2009 00:00,      62.122,      57.382,      52.445
06/10/2009 00:00,      53.914,      51.664,      48.730
07/10/2009 00:00,      49.680,      47.068,      43.891
08/10/2009 00:00,      45.706,      43.206,      39.485
09/10/2009 00:00,      42.250,      40.650,      38.534
10/10/2009 00:00,      41.040,      38.177,      34.819
11/10/2009 00:00,      49.766,      37.189,      32.746
12/10/2009 00:00,     134.006,      61.740,      36.374
13/10/2009 00:00,    1658.794,     392.411,      69.034
14/10/2009 00:00,    1599.178,     994.823,     220.061
15/10/2009 00:00,    1390.262,    1108.917,     899.251
16/10/2009 00:00,     899.251,     737.436,     587.174
17/10/2009 00:00,     587.174,     381.658,     251.683
18/10/2009 00:00,     252.461,     224.859,     198.634
19/10/2009 00:00,     216.778,     182.245,     132.365
20/10/2009 00:00,     218.592,     198.402,     175.306
21/10/2009 00:00,     176.170,     156.359,     136.339
22/10/2009 00:00,     136.771,     126.261,     116.208
23/10/2009 00:00,     116.813,     107.612,      98.323
24/10/2009 00:00,      99.965,      92.693,      85.709
25/10/2009 00:00,      85.882,      79.527,      72.317
26/10/2009 00:00,      74.650,      69.204,      63.677
27/10/2009 00:00,      66.269,      61.837,      55.987
28/10/2009 00:00,      57.888,      43.965,      34.214
29/10/2009 00:00,      35.597,      27.813,      20.822
30/10/2009 00:00,      22.896,      19.518,      16.502
31/10/2009 00:00,      17.453,      16.035,      12.442
01/11/2009 00:00,      17.885,      15.937,      13.392
02/11/2009 00:00,      15.034,      13.018,      11.578
03/11/2009 00:00,      13.306,      11.962,      10.627
04/11/2009 00:00,      12.874,      11.699,      10.195
05/11/2009 00:00,      12.614,      11.542,      10.195
06/11/2009 00:00,      12.096,      10.593,       9.504
07/11/2009 00:00,      10.886,       9.921,       8.899
08/11/2009 00:00,      11.318,      10.027,       8.813
09/11/2009 00:00,      10.282,       8.055,       5.875
10/11/2009 00:00,       8.381,       6.807,       4.579
11/11/2009 00:00,       8.035,       5.959,       3.802
12/11/2009 00:00,       7.776,       5.383,       3.197
13/11/2009 00:00,       5.270,       4.023,       2.506
14/11/2009 00:00,       5.530,       4.281,       2.938
15/11/2009 00:00,       5.789,       4.359,       2.419
16/11/2009 00:00,       5.270,       3.860,       2.419
17/11/2009 00:00,       5.443,       4.315,       3.110
18/11/2009 00:00,       5.616,       3.964,       2.419
19/11/2009 00:00,       5.098,       3.613,       1.987
20/11/2009 00:00,      84.154,       9.184,       2.160
21/11/2009 00:00,      77.328,      32.708,      15.034
22/11/2009 00:00,     339.552,      85.492,      14.083
23/11/2009 00:00,      16.589,      10.955,       6.480
24/11/2009 00:00,       8.640,       6.700,       4.320
25/11/2009 00:00,      82.339,      11.880,       4.406
26/11/2009 00:00,      82.426,      22.702,       7.603
27/11/2009 00:00,     551.923,      89.862,       5.702
28/11/2009 00:00,     837.475,     249.369,      48.384
29/11/2009 00:00,     300.413,      90.904,      24.624
30/11/2009 00:00,      24.970,      17.835,      12.528
01/12/2009 00:00,      13.651,      11.016,       8.035
02/12/2009 00:00,      10.973,       8.384,       6.134
03/12/2009 00:00,       8.467,       6.757,       5.357
04/12/2009 00:00,       7.430,       5.402,       4.061
05/12/2009 00:00,       6.134,       4.927,       3.629
06/12/2009 00:00,       6.653,       4.929,       3.715
07/12/2009 00:00,       6.134,       4.774,       3.542
08/12/2009 00:00,     131.069,      41.821,       3.802
09/12/2009 00:00,      13.824,       9.427,       6.134
10/12/2009 00:00,     127.267,      31.020,       5.011
11/12/2009 00:00,      18.835,      10.148,       6.134
12/12/2009 00:00,       8.381,       6.415,       4.147
13/12/2009 00:00,       6.307,       5.058,       3.888
14/12/2009 00:00,       6.739,       4.446,       2.506
15/12/2009 00:00,       4.579,       3.593,       2.419
16/12/2009 00:00,       6.048,       3.361,       2.074
17/12/2009 00:00,     418.522,      81.948,       4.320
18/12/2009 00:00,      26.006,      12.966,       7.171
19/12/2009 00:00,       8.381,       6.377,       3.888
20/12/2009 00:00,       6.826,       5.261,       3.283
21/12/2009 00:00,       5.270,       4.257,       2.938
22/12/2009 00:00,       5.443,       4.010,       2.419
23/12/2009 00:00,       4.838,       3.463,       1.901
24/12/2009 00:00,       4.234,       3.350,       1.987
25/12/2009 00:00,       4.838,       3.394,       2.246
26/12/2009 00:00,       4.493,       2.928,       1.987
27/12/2009 00:00,       3.888,       2.846,       2.074
28/12/2009 00:00,       3.888,       2.842,       1.814
29/12/2009 00:00,       4.579,       2.784,       1.728
30/12/2009 00:00,       4.493,       2.950,       1.037
31/12/2009 00:00,       3.974,       2.787,       1.555
01/01/2010 00:00,       4.579,       2.892,       1.123
02/01/2010 00:00,       3.974,       2.293,       1.037
03/01/2010 00:00,       4.147,       2.721,       1.123
04/01/2010 00:00,       4.493,       2.731,       1.296
05/01/2010 00:00,       4.320,       2.700,       1.210
06/01/2010 00:00,       3.974,       2.082,       0.605
07/01/2010 00:00,       4.147,       2.604,       0.778
08/01/2010 00:00,       3.974,       2.862,       1.123
09/01/2010 00:00,       3.370,       2.276,       1.382
10/01/2010 00:00,       4.061,       2.060,       1.382
11/01/2010 00:00,       3.542,       2.119,       0.346
12/01/2010 00:00,     254.880,      74.233,       1.123
13/01/2010 00:00,      25.574,      13.034,       5.616
14/01/2010 00:00,      13.565,       7.820,       4.147
15/01/2010 00:00,       6.739,       3.713,       1.642
16/01/2010 00:00,       4.579,       2.867,       1.296
17/01/2010 00:00,       4.320,       2.594,       1.642
18/01/2010 00:00,       3.802,       2.429,       1.123
19/01/2010 00:00,       3.283,       2.265,       1.123
20/01/2010 00:00,       3.197,       2.131,       1.037
21/01/2010 00:00,       6.134,       2.597,       1.382
22/01/2010 00:00,       6.480,       2.205,       0.864
23/01/2010 00:00,       3.197,       1.850,       0.778
24/01/2010 00:00,       3.888,       2.064,       0.864
25/01/2010 00:00,       3.974,       2.192,       1.123
26/01/2010 00:00,       3.024,       1.875,       0.691
27/01/2010 00:00,       3.024,       1.923,       0.950
28/01/2010 00:00,       3.629,       1.948,       0.605
29/01/2010 00:00,       2.678,       1.717,       0.346
30/01/2010 00:00,       4.061,       2.017,       0.518
31/01/2010 00:00,       3.629,       1.949,       0.691
01/02/2010 00:00,       3.370,       2.378,       0.518
02/02/2010 00:00,      10.541,       3.860,       1.382
03/02/2010 00:00,       8.381,       5.476,       2.246
04/02/2010 00:00,       5.702,       2.674,       1.382
05/02/2010 00:00,       4.234,       1.946,       0.950
06/02/2010 00:00,       3.197,       1.966,       0.432
07/02/2010 00:00,       3.888,       2.146,       0.691
08/02/2010 00:00,       3.629,       2.423,       1.123
09/02/2010 00:00,       3.197,       1.737,       0.518
10/02/2010 00:00,       2.419,       1.466,       0.518
11/02/2010 00:00,      13.478,       5.054,       1.037
12/02/2010 00:00,      14.342,       6.197,       1.987
13/02/2010 00:00,       3.974,       2.666,       1.642
14/02/2010 00:00,       3.629,       2.182,       0.432
15/02/2010 00:00,       3.110,       1.722,       0.605
16/02/2010 00:00,       2.851,       1.661,       0.432
17/02/2010 00:00,       4.234,       1.805,       0.864
18/02/2010 00:00,       3.888,       2.135,       0.518
19/02/2010 00:00,       3.283,       1.967,       0.691
20/02/2010 00:00,       3.715,       2.051,       0.864
21/02/2010 00:00,       3.888,       2.437,       0.950
22/02/2010 00:00,       3.542,       2.387,       1.382
23/02/2010 00:00,       4.493,       2.504,       0.778
24/02/2010 00:00,       3.629,       1.897,       0.605
25/02/2010 00:00,       3.888,       2.092,       0.259
26/02/2010 00:00,       3.110,       1.857,       0.864
27/02/2010 00:00,       4.061,       1.984,       0.605
28/02/2010 00:00,       3.283,       1.871,       0.432
01/03/2010 00:00,       3.715,       2.010,       0.691
02/03/2010 00:00,       3.370,       1.895,       0.432
03/03/2010 00:00,       2.765,       1.822,       0.691
04/03/2010 00:00,       3.110,       2.019,       0.950
05/03/2010 00:00,       3.197,       2.108,       0.778
06/03/2010 00:00,     202.522,      25.965,       1.123
07/03/2010 00:00,      50.630,      15.128,       4.406
08/03/2010 00:00,       6.826,       4.680,       2.938
09/03/2010 00:00,       8.986,       6.445,       3.283
10/03/2010 00:00,       4.666,       3.272,       2.160
11/03/2010 00:00,       4.320,       2.640,       1.037
12/03/2010 00:00,       4.579,       2.747,       1.037
13/03/2010 00:00,       4.320,       2.966,       1.642
14/03/2010 00:00,       3.110,       2.149,       0.950
15/03/2010 00:00,       3.024,       2.090,       1.210
16/03/2010 00:00,       3.370,       2.144,       1.123
17/03/2010 00:00,       3.283,       2.041,       0.864
18/03/2010 00:00,      11.578,       2.536,       0.605
19/03/2010 00:00,      27.821,      13.239,       5.011
20/03/2010 00:00,       6.653,       4.061,       2.160
21/03/2010 00:00,       3.197,       2.213,       1.037
22/03/2010 00:00,       2.851,       1.938,       0.691
23/03/2010 00:00,       3.283,       1.966,       0.864
24/03/2010 00:00,       3.197,       1.925,       0.691
25/03/2010 00:00,       3.110,       2.024,       0.778
26/03/2010 00:00,       3.542,       1.918,       0.173
27/03/2010 00:00,       3.110,       2.002,       1.037
28/03/2010 00:00,"","",""
29/03/2010 00:00,"","",""
30/03/2010 00:00,       6.134,       3.733,       2.246
31/03/2010 00:00,       3.110,       2.233,       1.382
01/04/2010 00:00,       3.110,       2.046,       1.296
02/04/2010 00:00,       3.456,       2.142,       0.864
03/04/2010 00:00,       3.456,       2.336,       0.778
04/04/2010 00:00,       3.370,       2.192,       0.864
05/04/2010 00:00,       3.629,       2.191,       1.037
06/04/2010 00:00,    1787.443,     349.733,       1.555
07/04/2010 00:00,      42.682,      19.925,       9.504
08/04/2010 00:00,      11.491,       8.843,       6.739
09/04/2010 00:00,     378.086,      75.668,       5.098
10/04/2010 00:00,      20.131,      10.929,       6.221
11/04/2010 00:00,      20.563,      11.425,       6.480
12/04/2010 00:00,       8.208,       4.991,       3.197
13/04/2010 00:00,       5.616,       3.808,       2.419
14/04/2010 00:00,       3.974,       3.133,       2.074
15/04/2010 00:00,       3.974,       2.894,       1.469
16/04/2010 00:00,       4.147,       2.963,       1.642
17/04/2010 00:00,       3.888,       2.921,       1.642
18/04/2010 00:00,       5.184,       3.241,       1.296
19/04/2010 00:00,       8.122,       5.033,       2.765
20/04/2010 00:00,       5.357,       3.659,       1.901
21/04/2010 00:00,       5.530,       3.584,       1.555
22/04/2010 00:00,       5.530,       3.290,       1.555
23/04/2010 00:00,       3.715,       2.733,       1.210
24/04/2010 00:00,      20.477,       7.250,       1.642
25/04/2010 00:00,     325.123,      83.386,      16.243
26/04/2010 00:00,      18.835,      10.271,       5.962
27/04/2010 00:00,      13.651,       8.909,       4.320
28/04/2010 00:00,       9.245,       5.631,       3.024
29/04/2010 00:00,      38.794,      17.166,       3.888
30/04/2010 00:00,      10.195,       6.386,       3.888
01/05/2010 00:00,       5.443,       3.751,       2.160
02/05/2010 00:00,       4.320,       3.264,       2.074
03/05/2010 00:00,       4.234,       3.182,       2.074
04/05/2010 00:00,      80.957,      39.275,       1.987
05/05/2010 00:00,      46.483,      15.294,       7.171
06/05/2010 00:00,      62.899,      26.877,       9.763
07/05/2010 00:00,      10.454,       6.479,       4.147
08/05/2010 00:00,       6.566,       5.503,       4.320
09/05/2010 00:00,       5.962,       4.390,       2.506
10/05/2010 00:00,       4.752,       3.215,       1.901
11/05/2010 00:00,       4.061,       3.029,       1.469
12/05/2010 00:00,       3.974,       2.850,       1.814
13/05/2010 00:00,       3.974,       2.829,       1.555
14/05/2010 00:00,       4.061,       2.684,       1.728
15/05/2010 00:00,       3.802,       2.590,       1.296
16/05/2010 00:00,       4.061,       2.347,       1.210
17/05/2010 00:00,       3.888,       2.290,       1.382
18/05/2010 00:00,       3.888,       2.288,       1.382
19/05/2010 00:00,       3.629,       2.531,       1.382
20/05/2010 00:00,       3.802,       2.650,       1.642
21/05/2010 00:00,       3.715,       2.548,       1.469
22/05/2010 00:00,       3.283,       2.285,       0.778
23/05/2010 00:00,     109.901,       9.343,       1.555
24/05/2010 00:00,    1399.853,     229.970,      10.627
25/05/2010 00:00,    1120.435,     190.741,      30.240
26/05/2010 00:00,      30.413,      16.859,       9.850
27/05/2010 00:00,      10.282,       9.080,       6.307
28/05/2010 00:00,     164.333,      41.692,       3.629
29/05/2010 00:00,     731.981,     275.911,     106.877
30/05/2010 00:00,     137.635,      94.708,      45.706
31/05/2010 00:00,     108.173,      44.863,      16.848
01/06/2010 00:00,      17.712,      12.918,       9.763
02/06/2010 00:00,      11.059,       8.944,       6.480
03/06/2010 00:00,       8.122,       6.542,       5.270
04/06/2010 00:00,       6.739,       5.529,       4.061
05/06/2010 00:00,       5.530,       4.082,       2.333
06/06/2010 00:00,      23.328,       8.586,       2.246
07/06/2010 00:00,      16.243,       7.777,       3.802
08/06/2010 00:00,      50.285,       5.896,       2.765
09/06/2010 00:00,"","",""
10/06/2010 00:00,"","",""
11/06/2010 00:00,"","",""
12/06/2010 00:00,       8.554,       7.199,       5.616
13/06/2010 00:00,       6.912,       4.980,       2.938
14/06/2010 00:00,       5.962,       3.986,       2.592
15/06/2010 00:00,       4.925,       3.889,       2.246
16/06/2010 00:00,      11.750,       4.381,       2.938
17/06/2010 00:00,"","",""
18/06/2010 00:00,      95.558,      35.427,      15.379
19/06/2010 00:00,"","",""
20/06/2010 00:00,      47.952,      25.382,      15.379
21/06/2010 00:00,      15.466,      11.195,       8.640
22/06/2010 00:00,       9.763,       8.724,       6.998
23/06/2010 00:00,       7.949,       6.782,       5.789
24/06/2010 00:00,       7.603,       6.555,       5.357
25/06/2010 00:00,     390.355,     130.036,       6.653
26/06/2010 00:00,      33.178,      22.334,      15.898
27/06/2010 00:00,      20.477,      11.869,       8.640
28/06/2010 00:00,      12.442,       8.877,       6.826
29/06/2010 00:00,    1657.238,     492.425,      11.232
30/06/2010 00:00,     184.637,      89.423,      40.176
01/07/2010 00:00,      40.176,      23.708,      15.984
02/07/2010 00:00,      17.971,      13.941,      10.800
03/07/2010 00:00,      14.515,      11.357,       8.813
04/07/2010 00:00,       9.590,       8.210,       6.998
05/07/2010 00:00,       8.726,       7.031,       5.530
06/07/2010 00:00,       7.690,       6.122,       5.011
07/07/2010 00:00,       7.085,       5.941,       4.666
08/07/2010 00:00,       6.221,       5.123,       3.802
09/07/2010 00:00,       5.875,       4.609,       3.715
10/07/2010 00:00,     630.115,     127.621,       4.493
11/07/2010 00:00,      27.907,      18.070,      12.096
12/07/2010 00:00,      12.874,      10.840,       8.986
13/07/2010 00:00,     120.787,      50.448,       7.171
14/07/2010 00:00,    1327.450,     401.197,      40.090
15/07/2010 00:00,     275.270,     160.660,      95.386
16/07/2010 00:00,      95.472,      72.567,      55.469
17/07/2010 00:00,      56.592,      47.024,      38.534
18/07/2010 00:00,     955.152,     169.779,      34.474
19/07/2010 00:00,     296.784,     111.071,      55.555
20/07/2010 00:00,     387.418,     121.651,      58.752
21/07/2010 00:00,      58.752,      43.697,      35.597
22/07/2010 00:00,      37.238,      32.197,      29.376
23/07/2010 00:00,      30.758,      27.742,      25.488
24/07/2010 00:00,      27.562,      25.645,      23.414
25/07/2010 00:00,      27.216,      23.980,      21.946
26/07/2010 00:00,      23.242,      21.231,      19.181
27/07/2010 00:00,      23.155,      19.504,      17.712
28/07/2010 00:00,      25.834,      20.714,      17.021
29/07/2010 00:00,     471.917,     176.963,      25.142
30/07/2010 00:00,      51.408,      37.661,      34.301
31/07/2010 00:00,     787.277,     104.702,      26.352
01/08/2010 00:00,     847.930,     273.554,     101.261
02/08/2010 00:00,     164.851,     107.833,      77.501
03/08/2010 00:00,      78.624,      66.599,      55.296
04/08/2010 00:00,    1258.762,     291.361,      53.222
05/08/2010 00:00,     169.776,     142.110,     113.875
06/08/2010 00:00,     115.344,      93.686,      74.909
07/08/2010 00:00,      76.378,      66.743,      58.406
08/08/2010 00:00,     554.515,     111.314,      52.186
09/08/2010 00:00,     180.749,      87.701,      53.568
10/08/2010 00:00,      58.752,      50.190,      43.373
11/08/2010 00:00,      77.414,      50.432,      36.202
12/08/2010 00:00,      38.275,      34.676,      31.622
13/08/2010 00:00,      33.955,      30.796,      27.907
14/08/2010 00:00,     458.698,     153.579,      27.475
15/08/2010 00:00,     819.245,     378.971,      88.560
16/08/2010 00:00,     476.323,     281.301,     183.686
17/08/2010 00:00,     184.378,     144.011,     118.022
18/08/2010 00:00,     270.173,     109.475,      48.125
19/08/2010 00:00,     163.901,      79.070,      42.941
20/08/2010 00:00,     839.722,     197.168,      70.589
21/08/2010 00:00,     355.450,     263.130,     199.498
22/08/2010 00:00,     214.877,     139.814,      88.214
23/08/2010 00:00,     191.894,     112.445,      79.574
24/08/2010 00:00,     331.690,     169.276,      71.280
25/08/2010 00:00,    1617.754,     627.851,     169.344
26/08/2010 00:00,    2953.498,    1716.565,     888.019
27/08/2010 00:00,     888.019,     668.193,     457.056
28/08/2010 00:00,     457.056,     335.858,     247.622
29/08/2010 00:00,     247.622,     206.222,     170.726
30/08/2010 00:00,     172.022,     146.849,     132.192
31/08/2010 00:00,     133.229,     120.617,     109.642
01/09/2010 00:00,     113.875,     106.137,      97.632
02/09/2010 00:00,      98.755,      90.761,      82.339
03/09/2010 00:00,    2909.606,     731.255,      76.637
04/09/2010 00:00,    6326.208,    3668.697,     794.102
05/09/2010 00:00,"","",""
06/09/2010 00:00,"","",""
07/09/2010 00:00,"","",""
08/09/2010 00:00,"","",""
09/09/2010 00:00,"","",""
10/09/2010 00:00,"","",""
11/09/2010 00:00,"","",""
12/09/2010 00:00,"","",""
13/09/2010 00:00,"","",""
14/09/2010 00:00,"","",""
15/09/2010 00:00,"","",""
16/09/2010 00:00,"","",""
17/09/2010 00:00,"","",""
18/09/2010 00:00,"","",""
19/09/2010 00:00,"","",""
20/09/2010 00:00,"","",""
21/09/2010 00:00,"","",""
22/09/2010 00:00,"","",""
23/09/2010 00:00,"","",""
24/09/2010 00:00,"","",""
25/09/2010 00:00,"","",""
26/09/2010 00:00,"","",""
27/09/2010 00:00,"","",""
28/09/2010 00:00,"","",""
29/09/2010 00:00,"","",""
30/09/2010 00:00,"","",""
01/10/2010 00:00,"","",""
02/10/2010 00:00,      60.307,      50.878,      36.806
03/10/2010 00:00,      68.602,      36.540,      25.315
04/10/2010 00:00,      58.406,      28.856,      17.021
05/10/2010 00:00,      89.251,      29.982,      14.515
06/10/2010 00:00,      85.190,      21.905,      12.442
07/10/2010 00:00,     108.259,      31.724,       9.418
08/10/2010 00:00,      59.702,      21.329,       6.739
09/10/2010 00:00,      61.603,      17.840,      10.368
10/10/2010 00:00,      81.130,      22.777,       9.331
11/10/2010 00:00,      63.850,      17.281,       8.899
12/10/2010 00:00,      96.854,      17.793,       8.381
13/10/2010 00:00,      39.053,      27.605,      12.874
14/10/2010 00:00,     456.451,      91.996,      34.474
15/10/2010 00:00,     296.438,     125.127,      85.363
16/10/2010 00:00,      90.374,      58.794,      46.483
17/10/2010 00:00,      51.235,      44.828,      42.163
18/10/2010 00:00,      45.965,      43.202,      38.534
19/10/2010 00:00,      38.621,      24.719,      17.539
20/10/2010 00:00,      18.490,      15.067,      13.219
21/10/2010 00:00,      14.947,      12.588,      10.973
22/10/2010 00:00,      68.947,      20.169,       9.418
23/10/2010 00:00,      61.085,      28.028,      12.960
24/10/2010 00:00,      14.774,      11.205,       9.245
25/10/2010 00:00,      11.578,      10.162,       8.640
26/10/2010 00:00,      10.627,       9.076,       7.258
27/10/2010 00:00,       9.504,       8.476,       7.344
28/10/2010 00:00,       9.331,       8.159,       6.998
29/10/2010 00:00,     260.237,      65.031,       6.307
30/10/2010 00:00,      92.621,      39.724,      17.885
31/10/2010 00:00,      28.339,      13.808,      10.109
01/11/2010 00:00,      13.910,      10.539,       9.072
02/11/2010 00:00,      15.034,      11.428,       8.986
03/11/2010 00:00,       9.677,       8.214,       6.826
04/11/2010 00:00,       9.936,       8.095,       6.480
05/11/2010 00:00,       8.899,       7.688,       6.566
06/11/2010 00:00,      11.405,       8.092,       6.307
07/11/2010 00:00,       8.467,       7.472,       6.566
08/11/2010 00:00,       8.726,       7.259,       6.048
09/11/2010 00:00,       8.208,       7.088,       5.789
10/11/2010 00:00,       8.554,       7.159,       5.702
11/11/2010 00:00,       7.949,       6.567,       5.530
12/11/2010 00:00,      69.725,      23.354,       5.184
13/11/2010 00:00,      17.885,      10.980,       8.381
14/11/2010 00:00,      10.454,       8.325,       5.962
15/11/2010 00:00,       8.035,       6.247,       4.579
16/11/2010 00:00,       6.394,       5.250,       3.888
17/11/2010 00:00,       6.134,       4.974,       3.974
18/11/2010 00:00,       8.726,       6.391,       4.320
19/11/2010 00:00,       9.331,       6.853,       4.061
20/11/2010 00:00,       6.998,       4.985,       3.629
21/11/2010 00:00,       5.789,       4.582,       3.542
22/11/2010 00:00,       7.517,       4.633,       1.469
23/11/2010 00:00,       6.566,       4.168,       2.246
24/11/2010 00:00,     415.584,      74.682,       2.160
25/11/2010 00:00,      99.446,      47.498,      12.701
26/11/2010 00:00,      13.565,       9.882,       7.603
27/11/2010 00:00,      57.629,      23.661,       7.085
28/11/2010 00:00,      16.502,       9.926,       7.085
29/11/2010 00:00,       8.640,       5.865,       2.851
30/11/2010 00:00,       6.912,       5.058,       3.974
01/12/2010 00:00,       8.208,       5.220,       3.024
02/12/2010 00:00,       6.480,       5.096,       3.802
03/12/2010 00:00,       8.899,       4.555,       2.765
04/12/2010 00:00,       9.504,       3.827,       2.333
05/12/2010 00:00,      26.093,       7.165,       2.506
06/12/2010 00:00,    1096.675,     117.664,       7.344
07/12/2010 00:00,"","",""
08/12/2010 00:00,"","",""
09/12/2010 00:00,     327.370,     262.278,     176.861
10/12/2010 00:00,     209.347,     132.578,      83.030
11/12/2010 00:00,     100.570,      75.456,      47.261
12/12/2010 00:00,      48.038,      30.503,      19.613
13/12/2010 00:00,      20.736,      15.729,      12.096
14/12/2010 00:00,      12.874,      11.082,       8.726
15/12/2010 00:00,      10.886,       9.048,       7.690
16/12/2010 00:00,       8.986,       7.526,       5.616
17/12/2010 00:00,      34.560,      13.411,       6.221
18/12/2010 00:00,      61.776,      27.736,      12.614
19/12/2010 00:00,     275.184,      72.745,      10.886
20/12/2010 00:00,      29.549,      16.507,      11.059
21/12/2010 00:00,      25.315,      14.478,       8.986
22/12/2010 00:00,      10.368,       8.436,       6.221
23/12/2010 00:00,       8.640,       7.013,       5.616
24/12/2010 00:00,       7.776,       5.557,       4.147
25/12/2010 00:00,       6.480,       5.065,       4.061
26/12/2010 00:00,       6.221,       4.428,       2.678
27/12/2010 00:00,       6.221,       4.654,       2.678
28/12/2010 00:00,       7.171,       4.760,       2.333
29/12/2010 00:00,       6.307,       4.667,       3.024
30/12/2010 00:00,       6.739,       4.831,       2.678
31/12/2010 00:00,       6.307,       4.077,       1.901
01/01/2011 00:00,       7.344,       3.672,       1.555
02/01/2011 00:00,       7.085,       3.789,       1.642
03/01/2011 00:00,       7.085,       3.550,       1.728
04/01/2011 00:00,       7.085,       3.518,       2.246
05/01/2011 00:00,       4.579,       3.189,       1.901
06/01/2011 00:00,       6.912,       3.692,       1.901
07/01/2011 00:00,       6.739,       3.821,       1.814
08/01/2011 00:00,       6.826,       3.084,       1.296
09/01/2011 00:00,       6.998,       3.307,       1.642
10/01/2011 00:00,       7.344,       3.531,       1.123
11/01/2011 00:00,       6.480,       3.698,       1.642
12/01/2011 00:00,       7.171,       4.302,       2.333
13/01/2011 00:00,"","",""
14/01/2011 00:00,      76.723,      24.977,       9.850
15/01/2011 00:00,      10.800,       8.095,       4.579
16/01/2011 00:00,       6.221,       5.264,       3.802
17/01/2011 00:00,       6.566,       5.045,       2.333
18/01/2011 00:00,       7.171,       4.448,       2.160
19/01/2011 00:00,       4.666,       3.533,       2.333
20/01/2011 00:00,       4.493,       3.301,       1.642
21/01/2011 00:00,       4.406,       2.963,       1.642
