Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2019 09:07:00,27/05/2020 06:55:00,74.000
WQ_OGM_DOC,16/01/2019 07:58:00,20/05/2020 09:09:00,36.000
WQ_OXY_OXY,03/01/2019 09:07:00,27/05/2020 06:55:00,74.000
TEMP,03/01/2019 09:07:00,27/05/2020 06:55:00,74.000
WQ_DIAG_TOT_TDS,03/01/2019 09:07:00,27/05/2020 06:55:00,74.000
WQ_DIAG_TOT_TURBIDITY,16/01/2019 07:58:00,20/05/2020 09:09:00,36.000
WQ_CAR_PH,03/01/2019 09:07:00,27/05/2020 06:55:00,74.000
