Variable Name,Min Date,Max Date,Number of Samples
Conductivity,02/05/2018 00:00:00,25/10/2020 00:00:00,908.000
TEMP,02/05/2018 00:00:00,25/10/2020 00:00:00,908.000
Level,08/08/2012 00:00:00,25/10/2020 00:00:00,3001.000
SAL,02/05/2018 00:00:00,25/10/2020 00:00:00,908.000
H,08/08/2012 00:00:00,25/10/2020 00:00:00,3001.000
