Variable Name,Min Date,Max Date,Number of Samples
Level,21/01/2008 00:00:00,25/10/2020 00:00:00,4662.000
H,21/01/2008 00:00:00,25/10/2020 00:00:00,4662.000
Flow_m3,21/01/2008 00:00:00,25/10/2020 00:00:00,4662.000
Flow_m3_Calc,02/07/1949 09:00:00,30/07/2020 09:00:00,20233.000
