Variable Name,Min Date,Max Date,Number of Samples
Conductivity,21/02/2008 00:00:00,25/10/2020 00:00:00,4631.000
TEMP,21/02/2008 00:00:00,25/10/2020 00:00:00,4631.000
Level,21/02/2008 00:00:00,25/10/2020 00:00:00,4631.000
SAL,21/02/2008 00:00:00,25/10/2020 00:00:00,4631.000
H,21/02/2008 00:00:00,25/10/2020 00:00:00,4631.000
Flow_m3,21/02/2008 00:00:00,25/10/2020 00:00:00,4631.000
