Variable Name,Min Date,Max Date,Number of Samples
Conductivity,04/07/2000 00:00:00,23/01/2006 00:00:00,2030.000
TEMP,04/07/2000 00:00:00,19/05/2020 00:00:00,7260.000
Level,04/07/2000 00:00:00,25/10/2020 00:00:00,7419.000
SAL,04/07/2000 00:00:00,23/01/2006 00:00:00,2030.000
H,04/07/2000 00:00:00,25/10/2020 00:00:00,7419.000
Flow_m3,04/07/2000 00:00:00,25/10/2020 00:00:00,7419.000
