Variable Name,Min Date,Max Date,Number of Samples
Level,26/08/1970 00:00:00,03/01/2020 00:00:00,18028.000
H,26/08/1970 00:00:00,03/01/2020 00:00:00,18028.000
Flow_m3,26/08/1970 00:00:00,03/01/2020 00:00:00,18028.000
