Variable Name,Min Date,Max Date,Number of Samples
Conductivity,08/10/2010 00:00:00,25/10/2020 00:00:00,3671.000
TEMP,08/10/2010 00:00:00,25/10/2020 00:00:00,3671.000
Level,11/10/2010 00:00:00,25/10/2020 00:00:00,3668.000
SAL,08/10/2010 00:00:00,25/10/2020 00:00:00,3671.000
H,11/10/2010 00:00:00,25/10/2020 00:00:00,3668.000
Flow_m3,11/10/2010 00:00:00,25/10/2020 00:00:00,3668.000
