Variable Name,Min Date,Max Date,Number of Samples
TEMP,14/01/2014 00:00:00,25/10/2020 00:00:00,2477.000
Level,14/04/2003 00:00:00,25/10/2020 00:00:00,6405.000
H,14/04/2003 00:00:00,25/10/2020 00:00:00,6405.000
