Variable Name,Min Date,Max Date,Number of Samples
Conductivity,09/05/1991 00:00:00,25/10/2020 00:00:00,10763.000
TEMP,09/05/1991 00:00:00,25/10/2020 00:00:00,10763.000
SAL,09/05/1991 00:00:00,25/10/2020 00:00:00,10763.000
