time,fraction_open
03/02/2011 00:00,0.565
04/02/2011 00:00,0.565
05/02/2011 00:00,0.565
06/02/2011 00:00,0.565
07/02/2011 00:00,0.444
08/02/2011 00:00,0.444
09/02/2011 00:00,0.320
10/02/2011 00:00,0.196
11/02/2011 00:00,0.028
12/02/2011 00:00,0.028
13/02/2011 00:00,0.028
14/02/2011 00:00,0.081
15/02/2011 00:00,0.081
16/02/2011 00:00,0.165
17/02/2011 00:00,0.165
18/02/2011 00:00,0.165
19/02/2011 00:00,0.165
20/02/2011 00:00,0.165
21/02/2011 00:00,0.382
22/02/2011 00:00,0.537
23/02/2011 00:00,0.537
24/02/2011 00:00,0.537
25/02/2011 00:00,0.537
26/02/2011 00:00,0.537
27/02/2011 00:00,0.537
28/02/2011 00:00,0.537
01/03/2011 00:00,0.537
02/03/2011 00:00,0.537
03/03/2011 00:00,0.537
04/03/2011 00:00,0.537
05/03/2011 00:00,0.537
06/03/2011 00:00,0.537
07/03/2011 00:00,0.537
08/03/2011 00:00,0.537
09/03/2011 00:00,0.537
10/03/2011 00:00,0.537
11/03/2011 00:00,0.537
12/03/2011 00:00,0.537
13/03/2011 00:00,0.537
14/03/2011 00:00,0.537
15/03/2011 00:00,0.537
16/03/2011 00:00,0.537
17/03/2011 00:00,0.537
18/03/2011 00:00,0.537
19/03/2011 00:00,0.537
20/03/2011 00:00,0.537
21/03/2011 00:00,0.537
22/03/2011 00:00,0.537
23/03/2011 00:00,0.537
24/03/2011 00:00,0.537
25/03/2011 00:00,0.537
26/03/2011 00:00,0.537
27/03/2011 00:00,0.537
28/03/2011 00:00,0.537
29/03/2011 00:00,0.537
30/03/2011 00:00,0.537
31/03/2011 00:00,0.537
01/04/2011 00:00,0.537
02/04/2011 00:00,0.537
03/04/2011 00:00,0.537
04/04/2011 00:00,0.537
05/04/2011 00:00,0.537
06/04/2011 00:00,0.537
07/04/2011 00:00,0.537
08/04/2011 00:00,0.537
09/04/2011 00:00,0.537
10/04/2011 00:00,0.537
11/04/2011 00:00,0.537
12/04/2011 00:00,0.537
13/04/2011 00:00,0.537
14/04/2011 00:00,0.537
15/04/2011 00:00,0.537
16/04/2011 00:00,0.537
17/04/2011 00:00,0.537
18/04/2011 00:00,0.537
19/04/2011 00:00,0.537
20/04/2011 00:00,0.537
21/04/2011 00:00,0.537
22/04/2011 00:00,0.537
23/04/2011 00:00,0.537
24/04/2011 00:00,0.537
25/04/2011 00:00,0.537
26/04/2011 00:00,0.537
27/04/2011 00:00,0.537
28/04/2011 00:00,0.537
29/04/2011 00:00,0.537
30/04/2011 00:00,0.537
01/05/2011 00:00,0.537
02/05/2011 00:00,0.537
03/05/2011 00:00,0.537
04/05/2011 00:00,0.537
05/05/2011 00:00,0.537
06/05/2011 00:00,0.537
07/05/2011 00:00,0.537
08/05/2011 00:00,0.537
09/05/2011 00:00,0.537
10/05/2011 00:00,0.537
11/05/2011 00:00,0.537
12/05/2011 00:00,0.537
13/05/2011 00:00,0.537
14/05/2011 00:00,0.537
15/05/2011 00:00,0.537
16/05/2011 00:00,0.537
17/05/2011 00:00,0.537
18/05/2011 00:00,0.537
19/05/2011 00:00,0.537
20/05/2011 00:00,0.537
21/05/2011 00:00,0.537
22/05/2011 00:00,0.537
23/05/2011 00:00,0.537
24/05/2011 00:00,0.537
25/05/2011 00:00,0.537
26/05/2011 00:00,0.537
27/05/2011 00:00,0.537
28/05/2011 00:00,0.537
29/05/2011 00:00,0.537
30/05/2011 00:00,0.071
31/05/2011 00:00,0.071
01/06/2011 00:00,0.071
02/06/2011 00:00,0.071
03/06/2011 00:00,0.071
04/06/2011 00:00,0.071
05/06/2011 00:00,0.071
06/06/2011 00:00,0.071
07/06/2011 00:00,0.056
08/06/2011 00:00,0.056
09/06/2011 00:00,0.056
10/06/2011 00:00,0.056
11/06/2011 00:00,0.056
12/06/2011 00:00,0.056
13/06/2011 00:00,0.056
14/06/2011 00:00,0.040
15/06/2011 00:00,0.040
16/06/2011 00:00,0.040
17/06/2011 00:00,0.040
18/06/2011 00:00,0.040
19/06/2011 00:00,0.040
20/06/2011 00:00,0.040
21/06/2011 00:00,0.040
22/06/2011 00:00,0.040
23/06/2011 00:00,0.040
24/06/2011 00:00,0.040
25/06/2011 00:00,0.040
26/06/2011 00:00,0.040
27/06/2011 00:00,0.040
28/06/2011 00:00,0.040
29/06/2011 00:00,0.040
30/06/2011 00:00,0.040
01/07/2011 00:00,0.040
02/07/2011 00:00,0.040
03/07/2011 00:00,0.040
04/07/2011 00:00,0.040
05/07/2011 00:00,0.040
06/07/2011 00:00,0.040
07/07/2011 00:00,0.071
08/07/2011 00:00,0.071
09/07/2011 00:00,0.071
10/07/2011 00:00,0.071
11/07/2011 00:00,0.071
12/07/2011 00:00,0.071
13/07/2011 00:00,0.071
14/07/2011 00:00,0.071
15/07/2011 00:00,0.134
16/07/2011 00:00,0.134
17/07/2011 00:00,0.134
18/07/2011 00:00,0.134
19/07/2011 00:00,0.134
20/07/2011 00:00,0.134
21/07/2011 00:00,0.134
22/07/2011 00:00,0.134
23/07/2011 00:00,0.134
24/07/2011 00:00,0.134
25/07/2011 00:00,0.102
26/07/2011 00:00,0.102
27/07/2011 00:00,0.109
28/07/2011 00:00,0.109
29/07/2011 00:00,0.124
30/07/2011 00:00,0.124
31/07/2011 00:00,0.124
01/08/2011 00:00,0.171
02/08/2011 00:00,0.171
03/08/2011 00:00,0.233
04/08/2011 00:00,0.233
05/08/2011 00:00,0.280
06/08/2011 00:00,0.280
07/08/2011 00:00,0.280
08/08/2011 00:00,0.280
09/08/2011 00:00,0.280
10/08/2011 00:00,0.280
11/08/2011 00:00,0.280
12/08/2011 00:00,0.280
13/08/2011 00:00,0.280
14/08/2011 00:00,0.280
15/08/2011 00:00,0.280
16/08/2011 00:00,0.280
17/08/2011 00:00,0.019
18/08/2011 00:00,0.019
19/08/2011 00:00,0.289
20/08/2011 00:00,0.289
21/08/2011 00:00,0.289
22/08/2011 00:00,0.289
23/08/2011 00:00,0.289
24/08/2011 00:00,0.289
25/08/2011 00:00,0.289
26/08/2011 00:00,0.289
27/08/2011 00:00,0.289
28/08/2011 00:00,0.289
29/08/2011 00:00,0.289
30/08/2011 00:00,0.289
31/08/2011 00:00,0.289
01/09/2011 00:00,0.289
02/09/2011 00:00,0.289
03/09/2011 00:00,0.289
04/09/2011 00:00,0.289
05/09/2011 00:00,0.196
06/09/2011 00:00,0.196
07/09/2011 00:00,0.196
08/09/2011 00:00,0.196
09/09/2011 00:00,0.040
10/09/2011 00:00,0.040
11/09/2011 00:00,0.040
12/09/2011 00:00,0.196
13/09/2011 00:00,0.196
14/09/2011 00:00,0.196
15/09/2011 00:00,0.149
16/09/2011 00:00,0.102
17/09/2011 00:00,0.102
18/09/2011 00:00,0.102
19/09/2011 00:00,0.102
20/09/2011 00:00,0.102
21/09/2011 00:00,0.102
22/09/2011 00:00,0.102
23/09/2011 00:00,0.102
24/09/2011 00:00,0.102
25/09/2011 00:00,0.102
26/09/2011 00:00,0.071
27/09/2011 00:00,0.040
28/09/2011 00:00,0.040
29/09/2011 00:00,0.040
30/09/2011 00:00,0.040
01/10/2011 00:00,0.040
02/10/2011 00:00,0.102
03/10/2011 00:00,0.102
04/10/2011 00:00,0.102
05/10/2011 00:00,0.102
06/10/2011 00:00,0.102
07/10/2011 00:00,0.102
08/10/2011 00:00,0.102
09/10/2011 00:00,0.102
10/10/2011 00:00,0.071
11/10/2011 00:00,0.071
12/10/2011 00:00,0.040
13/10/2011 00:00,0.040
14/10/2011 00:00,0.040
15/10/2011 00:00,0.040
16/10/2011 00:00,0.040
17/10/2011 00:00,0.059
18/10/2011 00:00,0.040
19/10/2011 00:00,0.040
20/10/2011 00:00,0.040
21/10/2011 00:00,0.040
22/10/2011 00:00,0.040
23/10/2011 00:00,0.040
24/10/2011 00:00,0.040
25/10/2011 00:00,0.040
26/10/2011 00:00,0.040
27/10/2011 00:00,0.040
28/10/2011 00:00,0.040
29/10/2011 00:00,0.031
30/10/2011 00:00,0.031
31/10/2011 00:00,0.031
01/11/2011 00:00,0.031
02/11/2011 00:00,0.031
03/11/2011 00:00,0.031
04/11/2011 00:00,0.031
05/11/2011 00:00,0.031
06/11/2011 00:00,0.031
07/11/2011 00:00,0.031
08/11/2011 00:00,0.031
09/11/2011 00:00,0.031
10/11/2011 00:00,0.031
11/11/2011 00:00,0.031
12/11/2011 00:00,0.047
13/11/2011 00:00,0.047
14/11/2011 00:00,0.047
15/11/2011 00:00,0.031
16/11/2011 00:00,0.031
17/11/2011 00:00,0.031
18/11/2011 00:00,0.019
19/11/2011 00:00,0.012
20/11/2011 00:00,0.012
21/11/2011 00:00,0.012
22/11/2011 00:00,0.025
23/11/2011 00:00,0.025
24/11/2011 00:00,0.025
25/11/2011 00:00,0.025
26/11/2011 00:00,0.025
27/11/2011 00:00,0.025
28/11/2011 00:00,0.025
29/11/2011 00:00,0.025
30/11/2011 00:00,0.025
01/12/2011 00:00,0.025
02/12/2011 00:00,0.025
03/12/2011 00:00,0.025
04/12/2011 00:00,0.025
05/12/2011 00:00,0.025
06/12/2011 00:00,0.025
07/12/2011 00:00,0.025
08/12/2011 00:00,0.025
09/12/2011 00:00,0.025
10/12/2011 00:00,0.025
11/12/2011 00:00,0.025
12/12/2011 00:00,0.025
13/12/2011 00:00,0.025
14/12/2011 00:00,0.025
15/12/2011 00:00,0.025
16/12/2011 00:00,0.025
17/12/2011 00:00,0.025
18/12/2011 00:00,0.025
19/12/2011 00:00,0.025
20/12/2011 00:00,0.025
21/12/2011 00:00,0.025
22/12/2011 00:00,0.025
23/12/2011 00:00,0.056
24/12/2011 00:00,0.056
25/12/2011 00:00,0.056
26/12/2011 00:00,0.056
27/12/2011 00:00,0.056
28/12/2011 00:00,0.028
29/12/2011 00:00,0.028
30/12/2011 00:00,0.028
31/12/2011 00:00,0.028
01/01/2012 00:00,0.028
02/01/2012 00:00,0.028
03/01/2012 00:00,0.028
04/01/2012 00:00,0.028
05/01/2012 00:00,0.028
06/01/2012 00:00,0.028
07/01/2012 00:00,0.028
08/01/2012 00:00,0.028
09/01/2012 00:00,0.037
10/01/2012 00:00,0.037
11/01/2012 00:00,0.037
12/01/2012 00:00,0.037
13/01/2012 00:00,0.037
14/01/2012 00:00,0.037
15/01/2012 00:00,0.037
16/01/2012 00:00,0.037
17/01/2012 00:00,0.050
18/01/2012 00:00,0.050
19/01/2012 00:00,0.050
20/01/2012 00:00,0.050
21/01/2012 00:00,0.050
22/01/2012 00:00,0.050
23/01/2012 00:00,0.050
24/01/2012 00:00,0.050
25/01/2012 00:00,0.050
26/01/2012 00:00,0.050
27/01/2012 00:00,0.050
28/01/2012 00:00,0.050
29/01/2012 00:00,0.050
30/01/2012 00:00,0.050
31/01/2012 00:00,0.050
01/02/2012 00:00,0.050
02/02/2012 00:00,0.050
03/02/2012 00:00,0.050
04/02/2012 00:00,0.050
05/02/2012 00:00,0.050
06/02/2012 00:00,0.050
07/02/2012 00:00,0.050
08/02/2012 00:00,0.050
09/02/2012 00:00,0.050
10/02/2012 00:00,0.050
11/02/2012 00:00,0.050
12/02/2012 00:00,0.050
13/02/2012 00:00,0.050
14/02/2012 00:00,0.050
15/02/2012 00:00,0.050
16/02/2012 00:00,0.050
17/02/2012 00:00,0.050
18/02/2012 00:00,0.050
19/02/2012 00:00,0.050
20/02/2012 00:00,0.050
21/02/2012 00:00,0.071
22/02/2012 00:00,0.071
23/02/2012 00:00,0.071
24/02/2012 00:00,0.071
25/02/2012 00:00,0.071
26/02/2012 00:00,0.071
27/02/2012 00:00,0.071
28/02/2012 00:00,0.071
29/02/2012 00:00,0.071
01/03/2012 00:00,0.071
02/03/2012 00:00,0.071
03/03/2012 00:00,0.071
04/03/2012 00:00,0.071
05/03/2012 00:00,0.071
06/03/2012 00:00,0.071
07/03/2012 00:00,0.071
08/03/2012 00:00,0.071
09/03/2012 00:00,0.071
10/03/2012 00:00,0.071
11/03/2012 00:00,0.071
12/03/2012 00:00,0.071
13/03/2012 00:00,0.087
14/03/2012 00:00,0.087
15/03/2012 00:00,0.087
16/03/2012 00:00,0.087
17/03/2012 00:00,0.087
18/03/2012 00:00,0.087
19/03/2012 00:00,0.087
20/03/2012 00:00,0.149
21/03/2012 00:00,0.009
22/03/2012 00:00,0.071
23/03/2012 00:00,0.009
24/03/2012 00:00,0.009
25/03/2012 00:00,0.009
26/03/2012 00:00,0.071
27/03/2012 00:00,0.273
28/03/2012 00:00,0.273
29/03/2012 00:00,0.273
30/03/2012 00:00,0.273
31/03/2012 00:00,0.273
01/04/2012 00:00,0.273
02/04/2012 00:00,0.273
03/04/2012 00:00,0.273
04/04/2012 00:00,0.273
05/04/2012 00:00,0.273
06/04/2012 00:00,0.273
07/04/2012 00:00,0.273
08/04/2012 00:00,0.273
09/04/2012 00:00,0.273
10/04/2012 00:00,0.273
11/04/2012 00:00,0.273
12/04/2012 00:00,0.273
13/04/2012 00:00,0.273
14/04/2012 00:00,0.273
15/04/2012 00:00,0.273
16/04/2012 00:00,0.273
17/04/2012 00:00,0.273
18/04/2012 00:00,0.273
19/04/2012 00:00,0.273
20/04/2012 00:00,0.273
21/04/2012 00:00,0.273
22/04/2012 00:00,0.273
23/04/2012 00:00,0.273
24/04/2012 00:00,0.273
25/04/2012 00:00,0.273
26/04/2012 00:00,0.273
27/04/2012 00:00,0.273
28/04/2012 00:00,0.273
29/04/2012 00:00,0.273
30/04/2012 00:00,0.273
01/05/2012 00:00,0.273
02/05/2012 00:00,0.273
03/05/2012 00:00,0.273
04/05/2012 00:00,0.273
05/05/2012 00:00,0.273
06/05/2012 00:00,0.273
07/05/2012 00:00,0.273
08/05/2012 00:00,0.273
09/05/2012 00:00,0.273
10/05/2012 00:00,0.273
11/05/2012 00:00,0.273
12/05/2012 00:00,0.273
13/05/2012 00:00,0.273
14/05/2012 00:00,0.273
15/05/2012 00:00,0.273
16/05/2012 00:00,0.273
17/05/2012 00:00,0.273
18/05/2012 00:00,0.273
19/05/2012 00:00,0.273
20/05/2012 00:00,0.273
21/05/2012 00:00,0.398
22/05/2012 00:00,0.398
23/05/2012 00:00,0.398
24/05/2012 00:00,0.398
25/05/2012 00:00,0.398
26/05/2012 00:00,0.398
27/05/2012 00:00,0.398
28/05/2012 00:00,0.522
29/05/2012 00:00,0.522
30/05/2012 00:00,0.522
31/05/2012 00:00,0.522
01/06/2012 00:00,0.522
02/06/2012 00:00,0.522
03/06/2012 00:00,0.522
04/06/2012 00:00,0.522
05/06/2012 00:00,0.522
06/06/2012 00:00,0.522
07/06/2012 00:00,0.522
08/06/2012 00:00,0.522
09/06/2012 00:00,0.522
10/06/2012 00:00,0.522
11/06/2012 00:00,0.522
12/06/2012 00:00,0.522
13/06/2012 00:00,0.273
14/06/2012 00:00,0.273
15/06/2012 00:00,0.273
16/06/2012 00:00,0.273
17/06/2012 00:00,0.273
18/06/2012 00:00,0.273
19/06/2012 00:00,0.273
20/06/2012 00:00,0.273
21/06/2012 00:00,0.149
22/06/2012 00:00,0.149
23/06/2012 00:00,0.149
24/06/2012 00:00,0.149
25/06/2012 00:00,0.118
26/06/2012 00:00,0.096
27/06/2012 00:00,0.071
28/06/2012 00:00,0.071
29/06/2012 00:00,0.040
30/06/2012 00:00,0.040
01/07/2012 00:00,0.040
02/07/2012 00:00,0.040
03/07/2012 00:00,0.040
04/07/2012 00:00,0.040
05/07/2012 00:00,0.040
06/07/2012 00:00,0.040
07/07/2012 00:00,0.040
08/07/2012 00:00,0.040
09/07/2012 00:00,0.040
10/07/2012 00:00,0.040
11/07/2012 00:00,0.040
12/07/2012 00:00,0.040
13/07/2012 00:00,0.040
14/07/2012 00:00,0.040
15/07/2012 00:00,0.071
16/07/2012 00:00,0.071
17/07/2012 00:00,0.134
18/07/2012 00:00,0.134
19/07/2012 00:00,0.102
20/07/2012 00:00,0.102
21/07/2012 00:00,0.102
22/07/2012 00:00,0.102
23/07/2012 00:00,0.090
24/07/2012 00:00,0.090
25/07/2012 00:00,0.090
26/07/2012 00:00,0.090
27/07/2012 00:00,0.090
28/07/2012 00:00,0.152
29/07/2012 00:00,0.152
30/07/2012 00:00,0.152
31/07/2012 00:00,0.152
01/08/2012 00:00,0.152
02/08/2012 00:00,0.121
03/08/2012 00:00,0.236
04/08/2012 00:00,0.236
05/08/2012 00:00,0.236
06/08/2012 00:00,0.267
07/08/2012 00:00,0.267
08/08/2012 00:00,0.267
09/08/2012 00:00,0.267
10/08/2012 00:00,0.422
11/08/2012 00:00,0.422
12/08/2012 00:00,0.422
13/08/2012 00:00,0.422
14/08/2012 00:00,0.422
15/08/2012 00:00,0.422
16/08/2012 00:00,0.422
17/08/2012 00:00,0.422
18/08/2012 00:00,0.422
19/08/2012 00:00,0.422
20/08/2012 00:00,0.422
21/08/2012 00:00,0.422
22/08/2012 00:00,0.422
23/08/2012 00:00,0.422
24/08/2012 00:00,0.422
25/08/2012 00:00,0.422
26/08/2012 00:00,0.422
27/08/2012 00:00,0.516
28/08/2012 00:00,0.516
29/08/2012 00:00,0.516
30/08/2012 00:00,0.516
31/08/2012 00:00,0.516
01/09/2012 00:00,0.516
02/09/2012 00:00,0.516
03/09/2012 00:00,0.516
04/09/2012 00:00,0.516
05/09/2012 00:00,0.516
06/09/2012 00:00,0.516
07/09/2012 00:00,0.516
08/09/2012 00:00,0.516
09/09/2012 00:00,0.516
10/09/2012 00:00,0.516
11/09/2012 00:00,0.516
12/09/2012 00:00,0.516
13/09/2012 00:00,0.516
14/09/2012 00:00,0.516
15/09/2012 00:00,0.516
16/09/2012 00:00,0.516
17/09/2012 00:00,0.516
18/09/2012 00:00,0.516
19/09/2012 00:00,0.516
20/09/2012 00:00,0.516
21/09/2012 00:00,0.320
22/09/2012 00:00,0.320
23/09/2012 00:00,0.320
24/09/2012 00:00,0.320
25/09/2012 00:00,0.320
26/09/2012 00:00,0.320
27/09/2012 00:00,0.320
28/09/2012 00:00,0.264
29/09/2012 00:00,0.264
30/09/2012 00:00,0.264
01/10/2012 00:00,0.264
02/10/2012 00:00,0.311
03/10/2012 00:00,0.311
04/10/2012 00:00,0.311
05/10/2012 00:00,0.311
06/10/2012 00:00,0.311
07/10/2012 00:00,0.227
08/10/2012 00:00,0.227
09/10/2012 00:00,0.227
10/10/2012 00:00,0.227
11/10/2012 00:00,0.227
12/10/2012 00:00,0.227
13/10/2012 00:00,0.227
14/10/2012 00:00,0.227
15/10/2012 00:00,0.227
16/10/2012 00:00,0.134
17/10/2012 00:00,0.134
18/10/2012 00:00,0.134
19/10/2012 00:00,0.134
20/10/2012 00:00,0.134
21/10/2012 00:00,0.134
22/10/2012 00:00,0.134
23/10/2012 00:00,0.134
24/10/2012 00:00,0.134
25/10/2012 00:00,0.134
26/10/2012 00:00,0.134
27/10/2012 00:00,0.134
28/10/2012 00:00,0.134
29/10/2012 00:00,0.102
30/10/2012 00:00,0.071
31/10/2012 00:00,0.071
01/11/2012 00:00,0.071
02/11/2012 00:00,0.071
03/11/2012 00:00,0.071
04/11/2012 00:00,0.071
05/11/2012 00:00,0.056
06/11/2012 00:00,0.025
07/11/2012 00:00,0.025
08/11/2012 00:00,0.025
09/11/2012 00:00,0.025
10/11/2012 00:00,0.025
11/11/2012 00:00,0.056
12/11/2012 00:00,0.025
13/11/2012 00:00,0.050
14/11/2012 00:00,0.050
15/11/2012 00:00,0.050
16/11/2012 00:00,0.056
17/11/2012 00:00,0.056
18/11/2012 00:00,0.056
19/11/2012 00:00,0.050
20/11/2012 00:00,0.050
21/11/2012 00:00,0.043
22/11/2012 00:00,0.056
23/11/2012 00:00,0.053
24/11/2012 00:00,0.053
25/11/2012 00:00,0.053
26/11/2012 00:00,0.053
27/11/2012 00:00,0.053
28/11/2012 00:00,0.053
29/11/2012 00:00,0.053
30/11/2012 00:00,0.059
01/12/2012 00:00,0.071
02/12/2012 00:00,0.071
03/12/2012 00:00,0.071
04/12/2012 00:00,0.071
05/12/2012 00:00,0.071
06/12/2012 00:00,0.071
07/12/2012 00:00,0.071
08/12/2012 00:00,0.071
09/12/2012 00:00,0.071
10/12/2012 00:00,0.087
11/12/2012 00:00,0.087
12/12/2012 00:00,0.087
13/12/2012 00:00,0.118
14/12/2012 00:00,0.118
15/12/2012 00:00,0.118
16/12/2012 00:00,0.118
17/12/2012 00:00,0.118
18/12/2012 00:00,0.134
19/12/2012 00:00,0.134
20/12/2012 00:00,0.134
21/12/2012 00:00,0.134
22/12/2012 00:00,0.134
23/12/2012 00:00,0.096
24/12/2012 00:00,0.096
25/12/2012 00:00,0.096
26/12/2012 00:00,0.096
27/12/2012 00:00,0.096
28/12/2012 00:00,0.040
29/12/2012 00:00,0.040
30/12/2012 00:00,0.040
31/12/2012 00:00,0.040
01/01/2013 00:00,0.040
02/01/2013 00:00,0.040
03/01/2013 00:00,0.040
04/01/2013 00:00,0.040
05/01/2013 00:00,0.040
06/01/2013 00:00,0.040
07/01/2013 00:00,0.040
08/01/2013 00:00,0.040
09/01/2013 00:00,0.022
10/01/2013 00:00,0.022
11/01/2013 00:00,0.022
12/01/2013 00:00,0.022
13/01/2013 00:00,0.022
14/01/2013 00:00,0.022
15/01/2013 00:00,0.022
16/01/2013 00:00,0.022
17/01/2013 00:00,0.022
18/01/2013 00:00,0.022
19/01/2013 00:00,0.022
20/01/2013 00:00,0.022
21/01/2013 00:00,0.022
22/01/2013 00:00,0.022
23/01/2013 00:00,0.022
24/01/2013 00:00,0.022
25/01/2013 00:00,0.016
26/01/2013 00:00,0.016
27/01/2013 00:00,0.016
28/01/2013 00:00,0.016
29/01/2013 00:00,0.016
30/01/2013 00:00,0.016
31/01/2013 00:00,0.016
01/02/2013 00:00,0.016
02/02/2013 00:00,0.016
03/02/2013 00:00,0.016
04/02/2013 00:00,0.016
05/02/2013 00:00,0.016
06/02/2013 00:00,0.016
07/02/2013 00:00,0.016
08/02/2013 00:00,0.016
09/02/2013 00:00,0.016
10/02/2013 00:00,0.016
11/02/2013 00:00,0.016
12/02/2013 00:00,0.016
13/02/2013 00:00,0.016
14/02/2013 00:00,0.016
15/02/2013 00:00,0.016
16/02/2013 00:00,0.016
17/02/2013 00:00,0.016
18/02/2013 00:00,0.016
19/02/2013 00:00,0.016
20/02/2013 00:00,0.016
21/02/2013 00:00,0.016
22/02/2013 00:00,0.016
23/02/2013 00:00,0.016
24/02/2013 00:00,0.016
25/02/2013 00:00,0.016
26/02/2013 00:00,0.012
27/02/2013 00:00,0.012
28/02/2013 00:00,0.012
01/03/2013 00:00,0.012
02/03/2013 00:00,0.012
03/03/2013 00:00,0.012
04/03/2013 00:00,0.012
05/03/2013 00:00,0.012
06/03/2013 00:00,0.012
07/03/2013 00:00,0.012
08/03/2013 00:00,0.012
09/03/2013 00:00,0.012
10/03/2013 00:00,0.012
11/03/2013 00:00,0.012
12/03/2013 00:00,0.012
13/03/2013 00:00,0.012
14/03/2013 00:00,0.012
15/03/2013 00:00,0.012
16/03/2013 00:00,0.012
17/03/2013 00:00,0.012
18/03/2013 00:00,0.012
19/03/2013 00:00,0.012
20/03/2013 00:00,0.012
21/03/2013 00:00,0.012
