time,fraction_open
03/02/2011 00:00,0.604
04/02/2011 00:00,0.604
05/02/2011 00:00,0.604
06/02/2011 00:00,0.604
07/02/2011 00:00,0.333
08/02/2011 00:00,0.333
09/02/2011 00:00,0.261
10/02/2011 00:00,0.261
11/02/2011 00:00,0.153
12/02/2011 00:00,0.153
13/02/2011 00:00,0.153
14/02/2011 00:00,0.153
15/02/2011 00:00,0.153
16/02/2011 00:00,0.360
17/02/2011 00:00,0.270
18/02/2011 00:00,0.270
19/02/2011 00:00,0.270
20/02/2011 00:00,0.270
21/02/2011 00:00,0.721
22/02/2011 00:00,0.721
23/02/2011 00:00,0.721
24/02/2011 00:00,0.721
25/02/2011 00:00,0.721
26/02/2011 00:00,0.721
27/02/2011 00:00,0.721
28/02/2011 00:00,0.721
01/03/2011 00:00,0.721
02/03/2011 00:00,0.721
03/03/2011 00:00,0.721
04/03/2011 00:00,0.721
05/03/2011 00:00,0.721
06/03/2011 00:00,0.721
07/03/2011 00:00,0.721
08/03/2011 00:00,0.721
09/03/2011 00:00,0.721
10/03/2011 00:00,0.721
11/03/2011 00:00,0.721
12/03/2011 00:00,0.721
13/03/2011 00:00,0.721
14/03/2011 00:00,0.721
15/03/2011 00:00,0.721
16/03/2011 00:00,0.721
17/03/2011 00:00,0.721
18/03/2011 00:00,0.721
19/03/2011 00:00,0.721
20/03/2011 00:00,0.721
21/03/2011 00:00,0.721
22/03/2011 00:00,0.721
23/03/2011 00:00,0.721
24/03/2011 00:00,0.721
25/03/2011 00:00,0.721
26/03/2011 00:00,0.721
27/03/2011 00:00,0.721
28/03/2011 00:00,0.721
29/03/2011 00:00,0.721
30/03/2011 00:00,0.721
31/03/2011 00:00,0.721
01/04/2011 00:00,0.721
02/04/2011 00:00,0.721
03/04/2011 00:00,0.721
04/04/2011 00:00,0.721
05/04/2011 00:00,0.721
06/04/2011 00:00,0.721
07/04/2011 00:00,0.721
08/04/2011 00:00,0.721
09/04/2011 00:00,0.721
10/04/2011 00:00,0.721
11/04/2011 00:00,0.721
12/04/2011 00:00,0.721
13/04/2011 00:00,0.721
14/04/2011 00:00,0.721
15/04/2011 00:00,0.721
16/04/2011 00:00,0.721
17/04/2011 00:00,0.721
18/04/2011 00:00,0.721
19/04/2011 00:00,0.721
20/04/2011 00:00,0.721
21/04/2011 00:00,0.721
22/04/2011 00:00,0.721
23/04/2011 00:00,0.721
24/04/2011 00:00,0.721
25/04/2011 00:00,0.721
26/04/2011 00:00,0.721
27/04/2011 00:00,0.721
28/04/2011 00:00,0.721
29/04/2011 00:00,0.721
30/04/2011 00:00,0.721
01/05/2011 00:00,0.721
02/05/2011 00:00,0.721
03/05/2011 00:00,0.721
04/05/2011 00:00,0.541
05/05/2011 00:00,0.541
06/05/2011 00:00,0.541
07/05/2011 00:00,0.541
08/05/2011 00:00,0.541
09/05/2011 00:00,0.541
10/05/2011 00:00,0.541
11/05/2011 00:00,0.541
12/05/2011 00:00,0.541
13/05/2011 00:00,0.541
14/05/2011 00:00,0.541
15/05/2011 00:00,0.541
16/05/2011 00:00,0.541
17/05/2011 00:00,0.541
18/05/2011 00:00,0.541
19/05/2011 00:00,0.541
20/05/2011 00:00,0.541
21/05/2011 00:00,0.541
22/05/2011 00:00,0.541
23/05/2011 00:00,0.541
24/05/2011 00:00,0.541
25/05/2011 00:00,0.477
26/05/2011 00:00,0.477
27/05/2011 00:00,0.477
28/05/2011 00:00,0.477
29/05/2011 00:00,0.477
30/05/2011 00:00,0.477
31/05/2011 00:00,0.117
01/06/2011 00:00,0.117
02/06/2011 00:00,0.117
03/06/2011 00:00,0.117
04/06/2011 00:00,0.117
05/06/2011 00:00,0.117
06/06/2011 00:00,0.117
07/06/2011 00:00,0.072
08/06/2011 00:00,0.072
09/06/2011 00:00,0.072
10/06/2011 00:00,0.072
11/06/2011 00:00,0.072
12/06/2011 00:00,0.072
13/06/2011 00:00,0.072
14/06/2011 00:00,0.018
15/06/2011 00:00,0.018
16/06/2011 00:00,0.018
17/06/2011 00:00,0.018
18/06/2011 00:00,0.018
19/06/2011 00:00,0.018
20/06/2011 00:00,0.018
21/06/2011 00:00,0.018
22/06/2011 00:00,0.018
23/06/2011 00:00,0.018
24/06/2011 00:00,0.108
25/06/2011 00:00,0.108
26/06/2011 00:00,0.108
27/06/2011 00:00,0.108
28/06/2011 00:00,0.108
29/06/2011 00:00,0.108
30/06/2011 00:00,0.108
01/07/2011 00:00,0.108
02/07/2011 00:00,0.108
03/07/2011 00:00,0.108
04/07/2011 00:00,0.108
05/07/2011 00:00,0.108
06/07/2011 00:00,0.108
07/07/2011 00:00,0.108
08/07/2011 00:00,0.198
09/07/2011 00:00,0.198
10/07/2011 00:00,0.198
11/07/2011 00:00,0.198
12/07/2011 00:00,0.198
13/07/2011 00:00,0.198
14/07/2011 00:00,0.198
15/07/2011 00:00,0.198
16/07/2011 00:00,0.198
17/07/2011 00:00,0.198
18/07/2011 00:00,0.198
19/07/2011 00:00,0.198
20/07/2011 00:00,0.198
21/07/2011 00:00,0.198
22/07/2011 00:00,0.198
23/07/2011 00:00,0.198
24/07/2011 00:00,0.198
25/07/2011 00:00,0.198
26/07/2011 00:00,0.198
27/07/2011 00:00,0.198
28/07/2011 00:00,0.198
29/07/2011 00:00,0.198
30/07/2011 00:00,0.198
31/07/2011 00:00,0.198
01/08/2011 00:00,0.198
02/08/2011 00:00,0.198
03/08/2011 00:00,0.378
04/08/2011 00:00,0.378
05/08/2011 00:00,0.378
06/08/2011 00:00,0.378
07/08/2011 00:00,0.378
08/08/2011 00:00,0.378
09/08/2011 00:00,0.378
10/08/2011 00:00,0.378
11/08/2011 00:00,0.378
12/08/2011 00:00,0.378
13/08/2011 00:00,0.378
14/08/2011 00:00,0.378
15/08/2011 00:00,0.378
16/08/2011 00:00,0.378
17/08/2011 00:00,0.018
18/08/2011 00:00,0.018
19/08/2011 00:00,0.360
20/08/2011 00:00,0.360
21/08/2011 00:00,0.360
22/08/2011 00:00,0.360
23/08/2011 00:00,0.360
24/08/2011 00:00,0.360
25/08/2011 00:00,0.360
26/08/2011 00:00,0.360
27/08/2011 00:00,0.360
28/08/2011 00:00,0.360
29/08/2011 00:00,0.360
30/08/2011 00:00,0.360
31/08/2011 00:00,0.360
01/09/2011 00:00,0.360
02/09/2011 00:00,0.360
03/09/2011 00:00,0.360
04/09/2011 00:00,0.360
05/09/2011 00:00,0.180
06/09/2011 00:00,0.180
07/09/2011 00:00,0.180
08/09/2011 00:00,0.180
09/09/2011 00:00,0.018
10/09/2011 00:00,0.018
11/09/2011 00:00,0.018
12/09/2011 00:00,0.018
13/09/2011 00:00,0.180
14/09/2011 00:00,0.180
15/09/2011 00:00,0.135
16/09/2011 00:00,0.090
17/09/2011 00:00,0.090
18/09/2011 00:00,0.090
19/09/2011 00:00,0.090
20/09/2011 00:00,0.090
21/09/2011 00:00,0.090
22/09/2011 00:00,0.090
23/09/2011 00:00,0.090
24/09/2011 00:00,0.090
25/09/2011 00:00,0.090
26/09/2011 00:00,0.045
27/09/2011 00:00,0.045
28/09/2011 00:00,0.045
29/09/2011 00:00,0.045
30/09/2011 00:00,0.027
01/10/2011 00:00,0.027
02/10/2011 00:00,0.054
03/10/2011 00:00,0.054
04/10/2011 00:00,0.054
05/10/2011 00:00,0.054
06/10/2011 00:00,0.054
07/10/2011 00:00,0.054
08/10/2011 00:00,0.054
09/10/2011 00:00,0.054
10/10/2011 00:00,0.054
11/10/2011 00:00,0.054
12/10/2011 00:00,0.054
13/10/2011 00:00,0.054
14/10/2011 00:00,0.027
15/10/2011 00:00,0.027
16/10/2011 00:00,0.027
17/10/2011 00:00,0.027
18/10/2011 00:00,0.027
19/10/2011 00:00,0.027
20/10/2011 00:00,0.027
21/10/2011 00:00,0.027
22/10/2011 00:00,0.027
23/10/2011 00:00,0.027
24/10/2011 00:00,0.027
25/10/2011 00:00,0.027
26/10/2011 00:00,0.027
27/10/2011 00:00,0.027
28/10/2011 00:00,0.027
29/10/2011 00:00,0.027
30/10/2011 00:00,0.027
31/10/2011 00:00,0.027
01/11/2011 00:00,0.027
02/11/2011 00:00,0.027
03/11/2011 00:00,0.027
04/11/2011 00:00,0.027
05/11/2011 00:00,0.027
06/11/2011 00:00,0.027
07/11/2011 00:00,0.027
08/11/2011 00:00,0.027
09/11/2011 00:00,0.027
10/11/2011 00:00,0.027
11/11/2011 00:00,0.027
12/11/2011 00:00,0.072
13/11/2011 00:00,0.072
14/11/2011 00:00,0.072
15/11/2011 00:00,0.027
16/11/2011 00:00,0.027
17/11/2011 00:00,0.027
18/11/2011 00:00,0.027
19/11/2011 00:00,0.027
20/11/2011 00:00,0.027
21/11/2011 00:00,0.018
22/11/2011 00:00,0.027
23/11/2011 00:00,0.027
24/11/2011 00:00,0.027
25/11/2011 00:00,0.027
26/11/2011 00:00,0.027
27/11/2011 00:00,0.027
28/11/2011 00:00,0.027
29/11/2011 00:00,0.027
30/11/2011 00:00,0.000
01/12/2011 00:00,0.027
02/12/2011 00:00,0.027
03/12/2011 00:00,0.027
04/12/2011 00:00,0.027
05/12/2011 00:00,0.027
06/12/2011 00:00,0.027
07/12/2011 00:00,0.027
08/12/2011 00:00,0.027
09/12/2011 00:00,0.027
10/12/2011 00:00,0.027
11/12/2011 00:00,0.027
12/12/2011 00:00,0.027
13/12/2011 00:00,0.027
14/12/2011 00:00,0.027
15/12/2011 00:00,0.027
16/12/2011 00:00,0.027
17/12/2011 00:00,0.027
18/12/2011 00:00,0.027
19/12/2011 00:00,0.027
20/12/2011 00:00,0.027
21/12/2011 00:00,0.027
22/12/2011 00:00,0.027
23/12/2011 00:00,0.090
24/12/2011 00:00,0.090
25/12/2011 00:00,0.090
26/12/2011 00:00,0.090
27/12/2011 00:00,0.090
28/12/2011 00:00,0.027
29/12/2011 00:00,0.027
30/12/2011 00:00,0.027
31/12/2011 00:00,0.027
01/01/2012 00:00,0.027
02/01/2012 00:00,0.027
03/01/2012 00:00,0.027
04/01/2012 00:00,0.027
05/01/2012 00:00,0.027
06/01/2012 00:00,0.027
07/01/2012 00:00,0.027
08/01/2012 00:00,0.027
09/01/2012 00:00,0.027
10/01/2012 00:00,0.027
11/01/2012 00:00,0.027
12/01/2012 00:00,0.027
13/01/2012 00:00,0.027
14/01/2012 00:00,0.027
15/01/2012 00:00,0.027
16/01/2012 00:00,0.027
17/01/2012 00:00,0.027
18/01/2012 00:00,0.027
19/01/2012 00:00,0.027
20/01/2012 00:00,0.027
21/01/2012 00:00,0.027
22/01/2012 00:00,0.027
23/01/2012 00:00,0.027
24/01/2012 00:00,0.027
25/01/2012 00:00,0.027
26/01/2012 00:00,0.027
27/01/2012 00:00,0.027
28/01/2012 00:00,0.027
29/01/2012 00:00,0.027
30/01/2012 00:00,0.027
31/01/2012 00:00,0.027
01/02/2012 00:00,0.027
02/02/2012 00:00,0.027
03/02/2012 00:00,0.027
04/02/2012 00:00,0.027
05/02/2012 00:00,0.027
06/02/2012 00:00,0.027
07/02/2012 00:00,0.027
08/02/2012 00:00,0.027
09/02/2012 00:00,0.027
10/02/2012 00:00,0.027
11/02/2012 00:00,0.027
12/02/2012 00:00,0.027
13/02/2012 00:00,0.027
14/02/2012 00:00,0.027
15/02/2012 00:00,0.027
16/02/2012 00:00,0.027
17/02/2012 00:00,0.027
18/02/2012 00:00,0.027
19/02/2012 00:00,0.027
20/02/2012 00:00,0.027
21/02/2012 00:00,0.027
22/02/2012 00:00,0.027
23/02/2012 00:00,0.027
24/02/2012 00:00,0.027
25/02/2012 00:00,0.027
26/02/2012 00:00,0.027
27/02/2012 00:00,0.027
28/02/2012 00:00,0.027
29/02/2012 00:00,0.027
01/03/2012 00:00,0.027
02/03/2012 00:00,0.027
03/03/2012 00:00,0.099
04/03/2012 00:00,0.099
05/03/2012 00:00,0.099
06/03/2012 00:00,0.099
07/03/2012 00:00,0.162
08/03/2012 00:00,0.162
09/03/2012 00:00,0.180
10/03/2012 00:00,0.180
11/03/2012 00:00,0.180
12/03/2012 00:00,0.180
13/03/2012 00:00,0.180
14/03/2012 00:00,0.180
15/03/2012 00:00,0.180
16/03/2012 00:00,0.180
17/03/2012 00:00,0.180
18/03/2012 00:00,0.180
19/03/2012 00:00,0.180
20/03/2012 00:00,0.360
21/03/2012 00:00,0.000
22/03/2012 00:00,0.108
23/03/2012 00:00,0.000
24/03/2012 00:00,0.000
25/03/2012 00:00,0.000
26/03/2012 00:00,0.108
27/03/2012 00:00,0.468
28/03/2012 00:00,0.468
29/03/2012 00:00,0.468
30/03/2012 00:00,0.468
31/03/2012 00:00,0.468
01/04/2012 00:00,0.468
02/04/2012 00:00,0.468
03/04/2012 00:00,0.468
04/04/2012 00:00,0.468
05/04/2012 00:00,0.468
06/04/2012 00:00,0.468
07/04/2012 00:00,0.468
08/04/2012 00:00,0.468
09/04/2012 00:00,0.468
10/04/2012 00:00,0.468
11/04/2012 00:00,0.468
12/04/2012 00:00,0.468
13/04/2012 00:00,0.468
14/04/2012 00:00,0.468
15/04/2012 00:00,0.468
16/04/2012 00:00,0.468
17/04/2012 00:00,0.468
18/04/2012 00:00,0.468
19/04/2012 00:00,0.468
20/04/2012 00:00,0.468
21/04/2012 00:00,0.468
22/04/2012 00:00,0.468
23/04/2012 00:00,0.468
24/04/2012 00:00,0.468
25/04/2012 00:00,0.468
26/04/2012 00:00,0.468
27/04/2012 00:00,0.468
28/04/2012 00:00,0.468
29/04/2012 00:00,0.468
30/04/2012 00:00,0.468
01/05/2012 00:00,0.468
02/05/2012 00:00,0.468
03/05/2012 00:00,0.468
04/05/2012 00:00,0.468
05/05/2012 00:00,0.468
06/05/2012 00:00,0.468
07/05/2012 00:00,0.468
08/05/2012 00:00,0.468
09/05/2012 00:00,0.468
10/05/2012 00:00,0.468
11/05/2012 00:00,0.468
12/05/2012 00:00,0.468
13/05/2012 00:00,0.468
14/05/2012 00:00,0.468
15/05/2012 00:00,0.468
16/05/2012 00:00,0.468
17/05/2012 00:00,0.468
18/05/2012 00:00,0.468
19/05/2012 00:00,0.468
20/05/2012 00:00,0.468
21/05/2012 00:00,0.811
22/05/2012 00:00,0.811
23/05/2012 00:00,0.811
24/05/2012 00:00,0.811
25/05/2012 00:00,0.811
26/05/2012 00:00,0.811
27/05/2012 00:00,0.811
28/05/2012 00:00,0.946
29/05/2012 00:00,0.946
30/05/2012 00:00,0.946
31/05/2012 00:00,0.946
01/06/2012 00:00,0.946
02/06/2012 00:00,0.946
03/06/2012 00:00,0.946
04/06/2012 00:00,0.946
05/06/2012 00:00,0.946
06/06/2012 00:00,0.946
07/06/2012 00:00,0.946
08/06/2012 00:00,0.946
09/06/2012 00:00,0.946
10/06/2012 00:00,0.946
11/06/2012 00:00,0.946
12/06/2012 00:00,0.946
13/06/2012 00:00,0.946
14/06/2012 00:00,0.946
15/06/2012 00:00,0.946
16/06/2012 00:00,0.946
17/06/2012 00:00,0.946
18/06/2012 00:00,0.838
19/06/2012 00:00,0.622
20/06/2012 00:00,0.622
21/06/2012 00:00,0.225
22/06/2012 00:00,0.225
23/06/2012 00:00,0.225
24/06/2012 00:00,0.225
25/06/2012 00:00,0.117
26/06/2012 00:00,0.117
27/06/2012 00:00,0.117
28/06/2012 00:00,0.117
29/06/2012 00:00,0.054
30/06/2012 00:00,0.054
01/07/2012 00:00,0.054
02/07/2012 00:00,0.054
03/07/2012 00:00,0.054
04/07/2012 00:00,0.054
05/07/2012 00:00,0.054
06/07/2012 00:00,0.054
07/07/2012 00:00,0.054
08/07/2012 00:00,0.054
09/07/2012 00:00,0.054
10/07/2012 00:00,0.054
11/07/2012 00:00,0.054
12/07/2012 00:00,0.054
13/07/2012 00:00,0.144
14/07/2012 00:00,0.144
15/07/2012 00:00,0.144
16/07/2012 00:00,0.144
17/07/2012 00:00,0.324
18/07/2012 00:00,0.324
19/07/2012 00:00,0.270
20/07/2012 00:00,0.270
21/07/2012 00:00,0.270
22/07/2012 00:00,0.270
23/07/2012 00:00,0.270
24/07/2012 00:00,0.270
25/07/2012 00:00,0.270
26/07/2012 00:00,0.270
27/07/2012 00:00,0.270
28/07/2012 00:00,0.450
29/07/2012 00:00,0.450
30/07/2012 00:00,0.450
31/07/2012 00:00,0.450
01/08/2012 00:00,0.450
02/08/2012 00:00,0.405
03/08/2012 00:00,0.450
04/08/2012 00:00,0.450
05/08/2012 00:00,0.450
06/08/2012 00:00,0.450
07/08/2012 00:00,0.450
08/08/2012 00:00,0.450
09/08/2012 00:00,0.450
10/08/2012 00:00,0.450
11/08/2012 00:00,0.450
12/08/2012 00:00,0.450
13/08/2012 00:00,0.450
14/08/2012 00:00,0.450
15/08/2012 00:00,0.450
16/08/2012 00:00,0.450
17/08/2012 00:00,0.450
18/08/2012 00:00,0.450
19/08/2012 00:00,0.450
20/08/2012 00:00,0.450
21/08/2012 00:00,0.450
22/08/2012 00:00,0.450
23/08/2012 00:00,0.450
24/08/2012 00:00,0.450
25/08/2012 00:00,0.450
26/08/2012 00:00,0.450
27/08/2012 00:00,0.450
28/08/2012 00:00,0.450
29/08/2012 00:00,0.450
30/08/2012 00:00,0.450
31/08/2012 00:00,0.450
01/09/2012 00:00,0.450
02/09/2012 00:00,0.450
03/09/2012 00:00,0.450
04/09/2012 00:00,0.450
05/09/2012 00:00,0.450
06/09/2012 00:00,0.450
07/09/2012 00:00,0.450
08/09/2012 00:00,0.450
09/09/2012 00:00,0.450
10/09/2012 00:00,0.450
11/09/2012 00:00,0.450
12/09/2012 00:00,0.450
13/09/2012 00:00,0.450
14/09/2012 00:00,0.450
15/09/2012 00:00,0.450
16/09/2012 00:00,0.450
17/09/2012 00:00,0.450
18/09/2012 00:00,0.450
19/09/2012 00:00,0.450
20/09/2012 00:00,0.450
21/09/2012 00:00,0.450
22/09/2012 00:00,0.450
23/09/2012 00:00,0.450
24/09/2012 00:00,0.450
25/09/2012 00:00,0.450
26/09/2012 00:00,0.450
27/09/2012 00:00,0.450
28/09/2012 00:00,0.351
29/09/2012 00:00,0.351
30/09/2012 00:00,0.351
01/10/2012 00:00,0.351
02/10/2012 00:00,0.450
03/10/2012 00:00,0.450
04/10/2012 00:00,0.450
05/10/2012 00:00,0.450
06/10/2012 00:00,0.450
07/10/2012 00:00,0.315
08/10/2012 00:00,0.315
09/10/2012 00:00,0.315
10/10/2012 00:00,0.315
11/10/2012 00:00,0.315
12/10/2012 00:00,0.315
13/10/2012 00:00,0.315
14/10/2012 00:00,0.315
15/10/2012 00:00,0.315
16/10/2012 00:00,0.180
17/10/2012 00:00,0.180
18/10/2012 00:00,0.180
19/10/2012 00:00,0.180
20/10/2012 00:00,0.180
21/10/2012 00:00,0.180
22/10/2012 00:00,0.180
23/10/2012 00:00,0.090
24/10/2012 00:00,0.090
25/10/2012 00:00,0.090
26/10/2012 00:00,0.090
27/10/2012 00:00,0.090
28/10/2012 00:00,0.090
29/10/2012 00:00,0.045
30/10/2012 00:00,0.045
31/10/2012 00:00,0.045
01/11/2012 00:00,0.045
02/11/2012 00:00,0.045
03/11/2012 00:00,0.045
04/11/2012 00:00,0.045
05/11/2012 00:00,0.018
06/11/2012 00:00,0.018
07/11/2012 00:00,0.018
08/11/2012 00:00,0.018
09/11/2012 00:00,0.018
10/11/2012 00:00,0.018
11/11/2012 00:00,0.063
12/11/2012 00:00,0.018
13/11/2012 00:00,0.018
14/11/2012 00:00,0.018
15/11/2012 00:00,0.018
16/11/2012 00:00,0.018
17/11/2012 00:00,0.018
18/11/2012 00:00,0.018
19/11/2012 00:00,0.018
20/11/2012 00:00,0.018
21/11/2012 00:00,0.018
22/11/2012 00:00,0.000
23/11/2012 00:00,0.000
24/11/2012 00:00,0.000
25/11/2012 00:00,0.000
26/11/2012 00:00,0.000
27/11/2012 00:00,0.000
28/11/2012 00:00,0.000
29/11/2012 00:00,0.000
30/11/2012 00:00,0.000
01/12/2012 00:00,0.000
02/12/2012 00:00,0.000
03/12/2012 00:00,0.000
04/12/2012 00:00,0.000
05/12/2012 00:00,0.000
06/12/2012 00:00,0.000
07/12/2012 00:00,0.000
08/12/2012 00:00,0.000
09/12/2012 00:00,0.000
10/12/2012 00:00,0.000
11/12/2012 00:00,0.000
12/12/2012 00:00,0.000
13/12/2012 00:00,0.000
14/12/2012 00:00,0.000
15/12/2012 00:00,0.000
16/12/2012 00:00,0.000
17/12/2012 00:00,0.000
18/12/2012 00:00,0.000
19/12/2012 00:00,0.000
20/12/2012 00:00,0.000
21/12/2012 00:00,0.000
22/12/2012 00:00,0.000
23/12/2012 00:00,0.000
24/12/2012 00:00,0.000
25/12/2012 00:00,0.000
26/12/2012 00:00,0.000
27/12/2012 00:00,0.000
28/12/2012 00:00,0.000
29/12/2012 00:00,0.000
30/12/2012 00:00,0.000
31/12/2012 00:00,0.000
01/01/2013 00:00,0.000
02/01/2013 00:00,0.000
03/01/2013 00:00,0.000
04/01/2013 00:00,0.000
05/01/2013 00:00,0.000
06/01/2013 00:00,0.000
07/01/2013 00:00,0.000
08/01/2013 00:00,0.000
09/01/2013 00:00,0.000
10/01/2013 00:00,0.000
11/01/2013 00:00,0.000
12/01/2013 00:00,0.000
13/01/2013 00:00,0.000
14/01/2013 00:00,0.000
15/01/2013 00:00,0.000
16/01/2013 00:00,0.000
17/01/2013 00:00,0.000
18/01/2013 00:00,0.000
19/01/2013 00:00,0.000
20/01/2013 00:00,0.000
21/01/2013 00:00,0.000
22/01/2013 00:00,0.000
23/01/2013 00:00,0.000
24/01/2013 00:00,0.000
25/01/2013 00:00,0.000
26/01/2013 00:00,0.000
27/01/2013 00:00,0.000
28/01/2013 00:00,0.000
29/01/2013 00:00,0.000
30/01/2013 00:00,0.000
31/01/2013 00:00,0.000
01/02/2013 00:00,0.000
02/02/2013 00:00,0.000
03/02/2013 00:00,0.000
04/02/2013 00:00,0.000
05/02/2013 00:00,0.000
06/02/2013 00:00,0.000
07/02/2013 00:00,0.000
08/02/2013 00:00,0.000
09/02/2013 00:00,0.000
10/02/2013 00:00,0.000
11/02/2013 00:00,0.000
12/02/2013 00:00,0.000
13/02/2013 00:00,0.000
14/02/2013 00:00,0.000
15/02/2013 00:00,0.000
16/02/2013 00:00,0.000
17/02/2013 00:00,0.000
18/02/2013 00:00,0.000
19/02/2013 00:00,0.000
20/02/2013 00:00,0.000
21/02/2013 00:00,0.000
22/02/2013 00:00,0.000
23/02/2013 00:00,0.000
24/02/2013 00:00,0.000
25/02/2013 00:00,0.000
26/02/2013 00:00,0.000
27/02/2013 00:00,0.000
28/02/2013 00:00,0.000
01/03/2013 00:00,0.000
02/03/2013 00:00,0.000
03/03/2013 00:00,0.000
04/03/2013 00:00,0.000
05/03/2013 00:00,0.000
06/03/2013 00:00,0.000
07/03/2013 00:00,0.000
08/03/2013 00:00,0.000
09/03/2013 00:00,0.000
10/03/2013 00:00,0.000
11/03/2013 00:00,0.000
12/03/2013 00:00,0.000
13/03/2013 00:00,0.000
14/03/2013 00:00,0.000
15/03/2013 00:00,0.000
16/03/2013 00:00,0.000
17/03/2013 00:00,0.000
18/03/2013 00:00,0.000
19/03/2013 00:00,0.000
20/03/2013 00:00,0.000
21/03/2013 00:00,0.000
