Time,Q
20/08/2014 00:00:00,119.9532
21/08/2014 00:00:00,99.8484
22/08/2014 00:00:00,104.2404
23/08/2014 00:00:00,105.1604
24/08/2014 00:00:00,68.8451
25/08/2014 00:00:00,29.5329
26/08/2014 00:00:00,15.1329
27/08/2014 00:00:00,15.6761
28/08/2014 00:00:00,15.8969
29/08/2014 00:00:00,16.4059
30/08/2014 00:00:00,17.0427
31/08/2014 00:00:00,17.0350
01/09/2014 00:00:00,13.2301
02/09/2014 00:00:00,13.1654
03/09/2014 00:00:00,17.4516
04/09/2014 00:00:00,17.6392
05/09/2014 00:00:00,16.4285
06/09/2014 00:00:00,17.5212
07/09/2014 00:00:00,19.2990
08/09/2014 00:00:00,22.5082
09/09/2014 00:00:00,14.9737
10/09/2014 00:00:00,13.2261
11/09/2014 00:00:00,11.5739
12/09/2014 00:00:00,14.2968
13/09/2014 00:00:00,15.2717
14/09/2014 00:00:00,15.7564
15/09/2014 00:00:00,11.4946
16/09/2014 00:00:00,10.5660
17/09/2014 00:00:00,9.2699
18/09/2014 00:00:00,11.3213
19/09/2014 00:00:00,12.5050
20/09/2014 00:00:00,12.9750
21/09/2014 00:00:00,13.1338
22/09/2014 00:00:00,13.4109
23/09/2014 00:00:00,13.4437
24/09/2014 00:00:00,11.5817
25/09/2014 00:00:00,10.5243
26/09/2014 00:00:00,11.7070
27/09/2014 00:00:00,12.8441
28/09/2014 00:00:00,12.4278
29/09/2014 00:00:00,10.0379
30/09/2014 00:00:00,6.0200
01/10/2014 00:00:00,8.3508
02/10/2014 00:00:00,10.6208
03/10/2014 00:00:00,12.1324
04/10/2014 00:00:00,11.3843
05/10/2014 00:00:00,11.1306
06/10/2014 00:00:00,11.5818
07/10/2014 00:00:00,8.3782
08/10/2014 00:00:00,10.5415
09/10/2014 00:00:00,12.0352
10/10/2014 00:00:00,10.2712
11/10/2014 00:00:00,9.9410
12/10/2014 00:00:00,8.5792
13/10/2014 00:00:00,4.3112
14/10/2014 00:00:00,8.8436
15/10/2014 00:00:00,12.3361
16/10/2014 00:00:00,13.7485
17/10/2014 00:00:00,15.9889
18/10/2014 00:00:00,16.2018
19/10/2014 00:00:00,13.4917
20/10/2014 00:00:00,15.3433
21/10/2014 00:00:00,16.7994
22/10/2014 00:00:00,12.0387
23/10/2014 00:00:00,13.5633
24/10/2014 00:00:00,14.2005
25/10/2014 00:00:00,13.8842
26/10/2014 00:00:00,14.4081
27/10/2014 00:00:00,4.5048
28/10/2014 00:00:00,7.1694
29/10/2014 00:00:00,12.6056
30/10/2014 00:00:00,15.2888
31/10/2014 00:00:00,15.8513
01/11/2014 00:00:00,0.1020
02/11/2014 00:00:00,0.0814
03/11/2014 00:00:00,12.6209
04/11/2014 00:00:00,13.4731
05/11/2014 00:00:00,15.5244
06/11/2014 00:00:00,18.1055
07/11/2014 00:00:00,19.2553
08/11/2014 00:00:00,14.0196
09/11/2014 00:00:00,15.2640
10/11/2014 00:00:00,15.3120
11/11/2014 00:00:00,17.7392
12/11/2014 00:00:00,18.3203
13/11/2014 00:00:00,18.2024
14/11/2014 00:00:00,14.2073
15/11/2014 00:00:00,16.6350
16/11/2014 00:00:00,14.0526
17/11/2014 00:00:00,15.9672
18/11/2014 00:00:00,17.0836
19/11/2014 00:00:00,19.4007
20/11/2014 00:00:00,16.9562
21/11/2014 00:00:00,16.9583
22/11/2014 00:00:00,18.8739
23/11/2014 00:00:00,17.1159
24/11/2014 00:00:00,11.1877
25/11/2014 00:00:00,14.2460
26/11/2014 00:00:00,15.6953
27/11/2014 00:00:00,16.3797
28/11/2014 00:00:00,18.1524
29/11/2014 00:00:00,19.2062
30/11/2014 00:00:00,17.3303
01/12/2014 00:00:00,15.3566
02/12/2014 00:00:00,17.6603
03/12/2014 00:00:00,17.5865
04/12/2014 00:00:00,13.5272
05/12/2014 00:00:00,14.8711
06/12/2014 00:00:00,12.5985
07/12/2014 00:00:00,16.5974
08/12/2014 00:00:00,16.0177
09/12/2014 00:00:00,16.6056
10/12/2014 00:00:00,16.1601
11/12/2014 00:00:00,13.3705
12/12/2014 00:00:00,18.4051
13/12/2014 00:00:00,18.5283
14/12/2014 00:00:00,16.6391
15/12/2014 00:00:00,16.9519
16/12/2014 00:00:00,11.2138
17/12/2014 00:00:00,15.0767
18/12/2014 00:00:00,11.4299
19/12/2014 00:00:00,13.4998
20/12/2014 00:00:00,15.1408
21/12/2014 00:00:00,14.6337
22/12/2014 00:00:00,10.9891
23/12/2014 00:00:00,7.3955
24/12/2014 00:00:00,8.4817
25/12/2014 00:00:00,6.6955
26/12/2014 00:00:00,6.9659
27/12/2014 00:00:00,8.5638
28/12/2014 00:00:00,8.7707
29/12/2014 00:00:00,4.3583
30/12/2014 00:00:00,5.4315
31/12/2014 00:00:00,7.8454
01/01/2015 00:00:00,8.6959
02/01/2015 00:00:00,9.5358
03/01/2015 00:00:00,7.0352
04/01/2015 00:00:00,6.1628
05/01/2015 00:00:00,7.2665
06/01/2015 00:00:00,8.1199
07/01/2015 00:00:00,7.6319
08/01/2015 00:00:00,6.2317
09/01/2015 00:00:00,5.3293
10/01/2015 00:00:00,6.2593
11/01/2015 00:00:00,6.1421
12/01/2015 00:00:00,6.8643
13/01/2015 00:00:00,4.9110
14/01/2015 00:00:00,6.1199
15/01/2015 00:00:00,8.6481
16/01/2015 00:00:00,8.9503
17/01/2015 00:00:00,7.4699
18/01/2015 00:00:00,8.4437
19/01/2015 00:00:00,10.1277
20/01/2015 00:00:00,13.0206
21/01/2015 00:00:00,14.7827
22/01/2015 00:00:00,16.4591
23/01/2015 00:00:00,15.7304
24/01/2015 00:00:00,14.2515
25/01/2015 00:00:00,8.6179
26/01/2015 00:00:00,13.6114
27/01/2015 00:00:00,13.5145
28/01/2015 00:00:00,22.9648
29/01/2015 00:00:00,17.3716
30/01/2015 00:00:00,21.3294
31/01/2015 00:00:00,21.2837
01/02/2015 00:00:00,18.9358
02/02/2015 00:00:00,18.9610
03/02/2015 00:00:00,22.1020
04/02/2015 00:00:00,20.7577
05/02/2015 00:00:00,23.9423
06/02/2015 00:00:00,21.1825
07/02/2015 00:00:00,17.1444
08/02/2015 00:00:00,12.9217
09/02/2015 00:00:00,16.4858
10/02/2015 00:00:00,16.6969
11/02/2015 00:00:00,15.4082
12/02/2015 00:00:00,16.3779
13/02/2015 00:00:00,17.9031
14/02/2015 00:00:00,17.9021
15/02/2015 00:00:00,15.0837
16/02/2015 00:00:00,12.9723
17/02/2015 00:00:00,14.7168
18/02/2015 00:00:00,15.0960
19/02/2015 00:00:00,16.3211
20/02/2015 00:00:00,14.2032
21/02/2015 00:00:00,14.3349
22/02/2015 00:00:00,12.9232
23/02/2015 00:00:00,3.2903
24/02/2015 00:00:00,6.1229
25/02/2015 00:00:00,13.2565
26/02/2015 00:00:00,13.3979
27/02/2015 00:00:00,15.4451
28/02/2015 00:00:00,14.0572
01/03/2015 00:00:00,11.4282
02/03/2015 00:00:00,21.0095
03/03/2015 00:00:00,24.0416
04/03/2015 00:00:00,21.0586
05/03/2015 00:00:00,15.1726
06/03/2015 00:00:00,13.9632
07/03/2015 00:00:00,18.0307
08/03/2015 00:00:00,19.1426
09/03/2015 00:00:00,17.9738
10/03/2015 00:00:00,20.2085
11/03/2015 00:00:00,19.2771
12/03/2015 00:00:00,17.3190
13/03/2015 00:00:00,22.5329
14/03/2015 00:00:00,21.5538
15/03/2015 00:00:00,20.6118
16/03/2015 00:00:00,27.6997
17/03/2015 00:00:00,20.7226
18/03/2015 00:00:00,13.4044
19/03/2015 00:00:00,4.7095
20/03/2015 00:00:00,0.0000
21/03/2015 00:00:00,22.3010
22/03/2015 00:00:00,35.3949
23/03/2015 00:00:00,8.6255
24/03/2015 00:00:00,16.8584
25/03/2015 00:00:00,28.7234
26/03/2015 00:00:00,-0.0035
27/03/2015 00:00:00,7.8316
28/03/2015 00:00:00,15.5597
29/03/2015 00:00:00,16.1381
30/03/2015 00:00:00,10.0436
31/03/2015 00:00:00,4.8342
01/04/2015 00:00:00,4.0640
02/04/2015 00:00:00,4.8360
03/04/2015 00:00:00,6.9913
04/04/2015 00:00:00,6.9507
05/04/2015 00:00:00,1.8414
06/04/2015 00:00:00,-0.0031
07/04/2015 00:00:00,-0.0229
08/04/2015 00:00:00,6.1696
09/04/2015 00:00:00,11.4502
10/04/2015 00:00:00,18.4579
11/04/2015 00:00:00,21.1579
12/04/2015 00:00:00,21.1160
13/04/2015 00:00:00,21.5547
14/04/2015 00:00:00,20.2348
15/04/2015 00:00:00,18.0916
16/04/2015 00:00:00,21.9019
17/04/2015 00:00:00,19.2663
18/04/2015 00:00:00,11.9028
19/04/2015 00:00:00,0.0245
20/04/2015 00:00:00,13.5298
21/04/2015 00:00:00,49.3610
22/04/2015 00:00:00,50.7826
23/04/2015 00:00:00,51.8125
24/04/2015 00:00:00,30.6012
25/04/2015 00:00:00,0.0150
26/04/2015 00:00:00,0.0373
27/04/2015 00:00:00,9.5040
28/04/2015 00:00:00,15.7079
29/04/2015 00:00:00,16.6003
30/04/2015 00:00:00,17.0535
01/05/2015 00:00:00,18.3902
02/05/2015 00:00:00,15.3476
03/05/2015 00:00:00,14.6366
04/05/2015 00:00:00,27.3604
05/05/2015 00:00:00,-0.0548
06/05/2015 00:00:00,-0.1069
07/05/2015 00:00:00,-0.0837
08/05/2015 00:00:00,7.5154
09/05/2015 00:00:00,0.0401
10/05/2015 00:00:00,-0.0643
11/05/2015 00:00:00,-0.0810
12/05/2015 00:00:00,-0.0945
13/05/2015 00:00:00,-0.1264
14/05/2015 00:00:00,12.8751
15/05/2015 00:00:00,22.8850
16/05/2015 00:00:00,18.7528
17/05/2015 00:00:00,17.7023
18/05/2015 00:00:00,19.0660
19/05/2015 00:00:00,31.4963
20/05/2015 00:00:00,4.9763
21/05/2015 00:00:00,7.1835
22/05/2015 00:00:00,9.9818
23/05/2015 00:00:00,18.6798
24/05/2015 00:00:00,20.6014
25/05/2015 00:00:00,19.8974
26/05/2015 00:00:00,51.6467
27/05/2015 00:00:00,45.7013
28/05/2015 00:00:00,16.6186
29/05/2015 00:00:00,9.8237
30/05/2015 00:00:00,0.0909
31/05/2015 00:00:00,0.0642
01/06/2015 00:00:00,5.7657
02/06/2015 00:00:00,9.6460
03/06/2015 00:00:00,9.6460
04/06/2015 00:00:00,8.0433
05/06/2015 00:00:00,1.2666
06/06/2015 00:00:00,0.1073
07/06/2015 00:00:00,0.1116
08/06/2015 00:00:00,0.0891
09/06/2015 00:00:00,0.0615
10/06/2015 00:00:00,4.8649
11/06/2015 00:00:00,6.8858
12/06/2015 00:00:00,7.5101
13/06/2015 00:00:00,7.5188
14/06/2015 00:00:00,7.4910
15/06/2015 00:00:00,7.0252
16/06/2015 00:00:00,6.8960
17/06/2015 00:00:00,6.3821
18/06/2015 00:00:00,5.9576
19/06/2015 00:00:00,6.9252
20/06/2015 00:00:00,7.4750
21/06/2015 00:00:00,9.0051
22/06/2015 00:00:00,9.8873
23/06/2015 00:00:00,8.6951
24/06/2015 00:00:00,7.8810
25/06/2015 00:00:00,6.4725
26/06/2015 00:00:00,7.2697
27/06/2015 00:00:00,7.4132
28/06/2015 00:00:00,7.4159
29/06/2015 00:00:00,7.3181
30/06/2015 00:00:00,7.3875
01/07/2015 00:00:00,7.3606
02/07/2015 00:00:00,6.7262
03/07/2015 00:00:00,13.0638
04/07/2015 00:00:00,18.3565
05/07/2015 00:00:00,18.2417
06/07/2015 00:00:00,16.5888
07/07/2015 00:00:00,16.4217
08/07/2015 00:00:00,32.5993
09/07/2015 00:00:00,58.3506
10/07/2015 00:00:00,43.3258
11/07/2015 00:00:00,0.0097
12/07/2015 00:00:00,-0.1860
13/07/2015 00:00:00,6.4772
14/07/2015 00:00:00,0.0783
15/07/2015 00:00:00,0.1116
16/07/2015 00:00:00,45.3114
17/07/2015 00:00:00,66.3990
18/07/2015 00:00:00,74.9611
19/07/2015 00:00:00,78.2494
20/07/2015 00:00:00,81.9804
21/07/2015 00:00:00,86.5499
22/07/2015 00:00:00,65.1919
23/07/2015 00:00:00,57.9401
24/07/2015 00:00:00,27.0480
25/07/2015 00:00:00,0.1399
26/07/2015 00:00:00,-0.0337
27/07/2015 00:00:00,24.3435
28/07/2015 00:00:00,55.1384
29/07/2015 00:00:00,76.2585
30/07/2015 00:00:00,67.1206
31/07/2015 00:00:00,23.1865
01/08/2015 00:00:00,0.1593
02/08/2015 00:00:00,0.1421
03/08/2015 00:00:00,0.1181
04/08/2015 00:00:00,0.1701
05/08/2015 00:00:00,17.8094
06/08/2015 00:00:00,94.3296
07/08/2015 00:00:00,59.9210
08/08/2015 00:00:00,0.1835
09/08/2015 00:00:00,0.1948
10/08/2015 00:00:00,1.4492
11/08/2015 00:00:00,6.3239
12/08/2015 00:00:00,1.9124
13/08/2015 00:00:00,3.7328
14/08/2015 00:00:00,10.6070
