TIME,FRACTION_OPEN
01/12/2010 00:00:00,0.533
02/12/2010 00:00:00,0.615
03/12/2010 00:00:00,0.615
04/12/2010 00:00:00,0.615
05/12/2010 00:00:00,0.615
06/12/2010 00:00:00,0.615
07/12/2010 00:00:00,0.656
08/12/2010 00:00:00,0.738
09/12/2010 00:00:00,0.82
10/12/2010 00:00:00,0.844
11/12/2010 00:00:00,0.852
12/12/2010 00:00:00,0.852
13/12/2010 00:00:00,0.852
14/12/2010 00:00:00,0.852
15/12/2010 00:00:00,0.852
16/12/2010 00:00:00,0.852
17/12/2010 00:00:00,0.852
18/12/2010 00:00:00,0.852
19/12/2010 00:00:00,0.852
20/12/2010 00:00:00,0.852
21/12/2010 00:00:00,0.877
22/12/2010 00:00:00,0.877
23/12/2010 00:00:00,0.877
24/12/2010 00:00:00,0.877
25/12/2010 00:00:00,0.877
26/12/2010 00:00:00,0.877
27/12/2010 00:00:00,0.877
28/12/2010 00:00:00,0.877
29/12/2010 00:00:00,0.877
30/12/2010 00:00:00,0.877
31/12/2010 00:00:00,0.877
01/01/2011 00:00:00,0.877
02/01/2011 00:00:00,0.877
03/01/2011 00:00:00,0.877
04/01/2011 00:00:00,0.877
05/01/2011 00:00:00,0.877
06/01/2011 00:00:00,0.877
07/01/2011 00:00:00,0.877
08/01/2011 00:00:00,0.877
09/01/2011 00:00:00,0.877
10/01/2011 00:00:00,0.918
11/01/2011 00:00:00,0.918
12/01/2011 00:00:00,0.918
13/01/2011 00:00:00,0.918
14/01/2011 00:00:00,0.918
15/01/2011 00:00:00,0.918
16/01/2011 00:00:00,0.918
17/01/2011 00:00:00,0.918
18/01/2011 00:00:00,0.918
19/01/2011 00:00:00,0.967
20/01/2011 00:00:00,0.967
21/01/2011 00:00:00,0.967
22/01/2011 00:00:00,0.967
23/01/2011 00:00:00,0.967
24/01/2011 00:00:00,0.967
25/01/2011 00:00:00,0.967
26/01/2011 00:00:00,0.967
27/01/2011 00:00:00,0.967
28/01/2011 00:00:00,0.967
29/01/2011 00:00:00,0.967
30/01/2011 00:00:00,0.967
31/01/2011 00:00:00,0.967
01/02/2011 00:00:00,0.967
02/02/2011 00:00:00,0.967
03/02/2011 00:00:00,0.967
04/02/2011 00:00:00,0.967
05/02/2011 00:00:00,0.967
06/02/2011 00:00:00,0.967
07/02/2011 00:00:00,0.639
08/02/2011 00:00:00,0.393
09/02/2011 00:00:00,0.246
10/02/2011 00:00:00,0.164
11/02/2011 00:00:00,0.164
12/02/2011 00:00:00,0.164
13/02/2011 00:00:00,0.164
14/02/2011 00:00:00,0.164
15/02/2011 00:00:00,0.164
16/02/2011 00:00:00,0.246
17/02/2011 00:00:00,0.164
18/02/2011 00:00:00,0.164
19/02/2011 00:00:00,0.164
20/02/2011 00:00:00,0.41
21/02/2011 00:00:00,0.738
22/02/2011 00:00:00,0.984
23/02/2011 00:00:00,0.984
24/02/2011 00:00:00,0.984
25/02/2011 00:00:00,0.984
26/02/2011 00:00:00,0.984
27/02/2011 00:00:00,0.984
28/02/2011 00:00:00,0.984
01/03/2011 00:00:00,0.984
02/03/2011 00:00:00,0.984
03/03/2011 00:00:00,0.984
04/03/2011 00:00:00,0.984
05/03/2011 00:00:00,0.984
06/03/2011 00:00:00,0.984
07/03/2011 00:00:00,0.984
08/03/2011 00:00:00,0.984
09/03/2011 00:00:00,0.984
10/03/2011 00:00:00,0.984
11/03/2011 00:00:00,0.984
12/03/2011 00:00:00,0.984
13/03/2011 00:00:00,0.984
14/03/2011 00:00:00,0.984
15/03/2011 00:00:00,0.984
16/03/2011 00:00:00,0.984
17/03/2011 00:00:00,0.984
18/03/2011 00:00:00,0.984
19/03/2011 00:00:00,0.984
20/03/2011 00:00:00,0.984
21/03/2011 00:00:00,0.984
22/03/2011 00:00:00,0.984
23/03/2011 00:00:00,0.984
24/03/2011 00:00:00,0.984
25/03/2011 00:00:00,0.984
26/03/2011 00:00:00,0.984
27/03/2011 00:00:00,0.984
28/03/2011 00:00:00,0.984
29/03/2011 00:00:00,0.984
30/03/2011 00:00:00,0.984
31/03/2011 00:00:00,0.984
01/04/2011 00:00:00,0.984
02/04/2011 00:00:00,0.984
03/04/2011 00:00:00,0.984
04/04/2011 00:00:00,0.984
05/04/2011 00:00:00,0.984
06/04/2011 00:00:00,0.984
07/04/2011 00:00:00,0.984
08/04/2011 00:00:00,0.984
09/04/2011 00:00:00,0.984
10/04/2011 00:00:00,0.984
11/04/2011 00:00:00,0.984
12/04/2011 00:00:00,0.984
13/04/2011 00:00:00,0.984
14/04/2011 00:00:00,0.984
15/04/2011 00:00:00,0.984
16/04/2011 00:00:00,0.984
17/04/2011 00:00:00,0.984
18/04/2011 00:00:00,0.984
19/04/2011 00:00:00,0.984
20/04/2011 00:00:00,0.984
21/04/2011 00:00:00,0.984
22/04/2011 00:00:00,0.984
23/04/2011 00:00:00,0.984
24/04/2011 00:00:00,0.984
25/04/2011 00:00:00,0.984
26/04/2011 00:00:00,0.984
27/04/2011 00:00:00,0.984
28/04/2011 00:00:00,0.984
29/04/2011 00:00:00,0.984
30/04/2011 00:00:00,0.984
01/05/2011 00:00:00,0.984
02/05/2011 00:00:00,0.984
03/05/2011 00:00:00,0.984
04/05/2011 00:00:00,0.984
05/05/2011 00:00:00,0.984
06/05/2011 00:00:00,0.984
07/05/2011 00:00:00,0.984
08/05/2011 00:00:00,0.984
09/05/2011 00:00:00,0.984
10/05/2011 00:00:00,0.984
11/05/2011 00:00:00,0.984
12/05/2011 00:00:00,0.984
13/05/2011 00:00:00,0.984
14/05/2011 00:00:00,0.984
15/05/2011 00:00:00,0.984
16/05/2011 00:00:00,0.984
17/05/2011 00:00:00,0.984
18/05/2011 00:00:00,0.984
19/05/2011 00:00:00,0.984
20/05/2011 00:00:00,0.984
21/05/2011 00:00:00,0.984
22/05/2011 00:00:00,0.984
23/05/2011 00:00:00,0.984
24/05/2011 00:00:00,0.984
25/05/2011 00:00:00,0.984
26/05/2011 00:00:00,0.984
27/05/2011 00:00:00,0.984
28/05/2011 00:00:00,0.984
29/05/2011 00:00:00,0.984
30/05/2011 00:00:00,0.844
31/05/2011 00:00:00,0.549
01/06/2011 00:00:00,0.549
02/06/2011 00:00:00,0.549
03/06/2011 00:00:00,0.549
04/06/2011 00:00:00,0.246
05/06/2011 00:00:00,0.246
06/06/2011 00:00:00,0.246
07/06/2011 00:00:00,0.246
08/06/2011 00:00:00,0.246
09/06/2011 00:00:00,0.246
10/06/2011 00:00:00,0.164
11/06/2011 00:00:00,0.164
12/06/2011 00:00:00,0.164
13/06/2011 00:00:00,0.164
14/06/2011 00:00:00,0.082
15/06/2011 00:00:00,0.082
16/06/2011 00:00:00,0.082
17/06/2011 00:00:00,0
18/06/2011 00:00:00,0
19/06/2011 00:00:00,0
20/06/2011 00:00:00,0
21/06/2011 00:00:00,0
22/06/2011 00:00:00,0
23/06/2011 00:00:00,0.025
24/06/2011 00:00:00,0.164
25/06/2011 00:00:00,0.164
26/06/2011 00:00:00,0.164
27/06/2011 00:00:00,0.164
28/06/2011 00:00:00,0.164
29/06/2011 00:00:00,0.164
30/06/2011 00:00:00,0.164
01/07/2011 00:00:00,0.164
02/07/2011 00:00:00,0.164
03/07/2011 00:00:00,0.164
04/07/2011 00:00:00,0.164
05/07/2011 00:00:00,0
06/07/2011 00:00:00,0.082
07/07/2011 00:00:00,0.164
08/07/2011 00:00:00,0.164
09/07/2011 00:00:00,0.082
10/07/2011 00:00:00,0.082
11/07/2011 00:00:00,0
12/07/2011 00:00:00,0.164
13/07/2011 00:00:00,0.164
14/07/2011 00:00:00,0
15/07/2011 00:00:00,0.164
16/07/2011 00:00:00,0.164
17/07/2011 00:00:00,0.164
18/07/2011 00:00:00,0.164
19/07/2011 00:00:00,0.164
20/07/2011 00:00:00,0.164
21/07/2011 00:00:00,0.164
22/07/2011 00:00:00,0.164
23/07/2011 00:00:00,0.164
24/07/2011 00:00:00,0.164
25/07/2011 00:00:00,0.082
26/07/2011 00:00:00,0.082
27/07/2011 00:00:00,0.082
28/07/2011 00:00:00,0.082
29/07/2011 00:00:00,0.123
30/07/2011 00:00:00,0
31/07/2011 00:00:00,0
01/08/2011 00:00:00,0.082
02/08/2011 00:00:00,0.164
03/08/2011 00:00:00,0.246
04/08/2011 00:00:00,0.246
05/08/2011 00:00:00,0.246
06/08/2011 00:00:00,0.246
07/08/2011 00:00:00,0.246
08/08/2011 00:00:00,0.246
09/08/2011 00:00:00,0.246
10/08/2011 00:00:00,0.246
11/08/2011 00:00:00,0.246
12/08/2011 00:00:00,0.246
13/08/2011 00:00:00,0.246
14/08/2011 00:00:00,0.246
15/08/2011 00:00:00,0.246
16/08/2011 00:00:00,0.246
17/08/2011 00:00:00,0
18/08/2011 00:00:00,0
19/08/2011 00:00:00,0.246
20/08/2011 00:00:00,0.246
21/08/2011 00:00:00,0.246
22/08/2011 00:00:00,0.246
23/08/2011 00:00:00,0.246
24/08/2011 00:00:00,0.246
25/08/2011 00:00:00,0.246
26/08/2011 00:00:00,0.246
27/08/2011 00:00:00,0.246
28/08/2011 00:00:00,0.246
29/08/2011 00:00:00,0.246
30/08/2011 00:00:00,0.246
31/08/2011 00:00:00,0.246
01/09/2011 00:00:00,0.246
02/09/2011 00:00:00,0.246
03/09/2011 00:00:00,0.246
04/09/2011 00:00:00,0.246
05/09/2011 00:00:00,0.246
06/09/2011 00:00:00,0
07/09/2011 00:00:00,0.123
08/09/2011 00:00:00,0.123
09/09/2011 00:00:00,0
10/09/2011 00:00:00,0
11/09/2011 00:00:00,0
12/09/2011 00:00:00,0.123
13/09/2011 00:00:00,0.123
14/09/2011 00:00:00,0.123
15/09/2011 00:00:00,0.123
16/09/2011 00:00:00,0.123
17/09/2011 00:00:00,0.123
18/09/2011 00:00:00,0.123
19/09/2011 00:00:00,0
20/09/2011 00:00:00,0
21/09/2011 00:00:00,0.123
22/09/2011 00:00:00,0.123
23/09/2011 00:00:00,0.082
24/09/2011 00:00:00,0.082
25/09/2011 00:00:00,0.082
26/09/2011 00:00:00,0.041
27/09/2011 00:00:00,0.041
28/09/2011 00:00:00,0.041
29/09/2011 00:00:00,0
30/09/2011 00:00:00,0
01/10/2011 00:00:00,0
02/10/2011 00:00:00,0.164
03/10/2011 00:00:00,0.164
04/10/2011 00:00:00,0.164
05/10/2011 00:00:00,0.164
06/10/2011 00:00:00,0.164
07/10/2011 00:00:00,0.164
08/10/2011 00:00:00,0.164
09/10/2011 00:00:00,0.164
10/10/2011 00:00:00,0.082
11/10/2011 00:00:00,0.082
12/10/2011 00:00:00,0.041
13/10/2011 00:00:00,0.041
14/10/2011 00:00:00,0
15/10/2011 00:00:00,0
16/10/2011 00:00:00,0
17/10/2011 00:00:00,0.041
18/10/2011 00:00:00,0.041
19/10/2011 00:00:00,0.041
20/10/2011 00:00:00,0.041
21/10/2011 00:00:00,0.041
22/10/2011 00:00:00,0.041
23/10/2011 00:00:00,0.041
24/10/2011 00:00:00,0.016
25/10/2011 00:00:00,0.041
26/10/2011 00:00:00,0.041
27/10/2011 00:00:00,0.041
28/10/2011 00:00:00,0.041
29/10/2011 00:00:00,0
30/10/2011 00:00:00,0
31/10/2011 00:00:00,0.025
01/11/2011 00:00:00,0.025
02/11/2011 00:00:00,0.025
03/11/2011 00:00:00,0.025
04/11/2011 00:00:00,0.025
05/11/2011 00:00:00,0.025
06/11/2011 00:00:00,0.025
07/11/2011 00:00:00,0.025
08/11/2011 00:00:00,0.025
09/11/2011 00:00:00,0.025
10/11/2011 00:00:00,0.025
11/11/2011 00:00:00,0.025
12/11/2011 00:00:00,0
13/11/2011 00:00:00,0
14/11/2011 00:00:00,0.025
15/11/2011 00:00:00,0.025
16/11/2011 00:00:00,0.025
17/11/2011 00:00:00,0.025
18/11/2011 00:00:00,0.025
19/11/2011 00:00:00,0.008
20/11/2011 00:00:00,0.008
21/11/2011 00:00:00,0.008
22/11/2011 00:00:00,0.041
23/11/2011 00:00:00,0.041
24/11/2011 00:00:00,0.041
25/11/2011 00:00:00,0.041
26/11/2011 00:00:00,0.041
27/11/2011 00:00:00,0.041
28/11/2011 00:00:00,0.041
29/11/2011 00:00:00,0.041
30/11/2011 00:00:00,0
01/12/2011 00:00:00,0.041
02/12/2011 00:00:00,0.041
03/12/2011 00:00:00,0.041
04/12/2011 00:00:00,0.041
05/12/2011 00:00:00,0.041
06/12/2011 00:00:00,0.041
07/12/2011 00:00:00,0.041
08/12/2011 00:00:00,0.041
09/12/2011 00:00:00,0.041
10/12/2011 00:00:00,0.041
11/12/2011 00:00:00,0.041
12/12/2011 00:00:00,0.041
13/12/2011 00:00:00,0
14/12/2011 00:00:00,0.041
15/12/2011 00:00:00,0.041
16/12/2011 00:00:00,0.041
17/12/2011 00:00:00,0.041
18/12/2011 00:00:00,0.041
19/12/2011 00:00:00,0.041
20/12/2011 00:00:00,0.041
21/12/2011 00:00:00,0.041
22/12/2011 00:00:00,0.041
23/12/2011 00:00:00,0
24/12/2011 00:00:00,0
25/12/2011 00:00:00,0
26/12/2011 00:00:00,0
27/12/2011 00:00:00,0
28/12/2011 00:00:00,0.066
29/12/2011 00:00:00,0.066
30/12/2011 00:00:00,0.066
31/12/2011 00:00:00,0.066
01/01/2012 00:00:00,0.066
02/01/2012 00:00:00,0.066
03/01/2012 00:00:00,0.066
04/01/2012 00:00:00,0.066
05/01/2012 00:00:00,0.066
06/01/2012 00:00:00,0.066
07/01/2012 00:00:00,0.066
08/01/2012 00:00:00,0.066
09/01/2012 00:00:00,0
10/01/2012 00:00:00,0
11/01/2012 00:00:00,0
12/01/2012 00:00:00,0.074
13/01/2012 00:00:00,0.074
14/01/2012 00:00:00,0.074
15/01/2012 00:00:00,0.074
16/01/2012 00:00:00,0.074
17/01/2012 00:00:00,0.082
18/01/2012 00:00:00,0.082
19/01/2012 00:00:00,0.082
20/01/2012 00:00:00,0.082
21/01/2012 00:00:00,0.082
22/01/2012 00:00:00,0.082
23/01/2012 00:00:00,0.082
24/01/2012 00:00:00,0.082
25/01/2012 00:00:00,0
26/01/2012 00:00:00,0
27/01/2012 00:00:00,0.057
28/01/2012 00:00:00,0.057
29/01/2012 00:00:00,0.057
30/01/2012 00:00:00,0
31/01/2012 00:00:00,0
01/02/2012 00:00:00,0.057
02/02/2012 00:00:00,0.057
03/02/2012 00:00:00,0
04/02/2012 00:00:00,0
05/02/2012 00:00:00,0
06/02/2012 00:00:00,0
07/02/2012 00:00:00,0
08/02/2012 00:00:00,0.041
09/02/2012 00:00:00,0.041
10/02/2012 00:00:00,0.041
11/02/2012 00:00:00,0
12/02/2012 00:00:00,0
13/02/2012 00:00:00,0.049
14/02/2012 00:00:00,0.049
15/02/2012 00:00:00,0.049
16/02/2012 00:00:00,0.049
17/02/2012 00:00:00,0.049
18/02/2012 00:00:00,0.049
19/02/2012 00:00:00,0.049
20/02/2012 00:00:00,0.049
21/02/2012 00:00:00,0.049
22/02/2012 00:00:00,0.049
23/02/2012 00:00:00,0.049
24/02/2012 00:00:00,0.049
25/02/2012 00:00:00,0.049
26/02/2012 00:00:00,0.049
27/02/2012 00:00:00,0.049
28/02/2012 00:00:00,0.049
29/02/2012 00:00:00,0
01/03/2012 00:00:00,0
02/03/2012 00:00:00,0.082
03/03/2012 00:00:00,0.107
04/03/2012 00:00:00,0.107
05/03/2012 00:00:00,0.107
06/03/2012 00:00:00,0.189
07/03/2012 00:00:00,0.328
08/03/2012 00:00:00,0.328
09/03/2012 00:00:00,0.492
10/03/2012 00:00:00,0.492
11/03/2012 00:00:00,0.492
12/03/2012 00:00:00,0.492
13/03/2012 00:00:00,0.615
14/03/2012 00:00:00,0.615
15/03/2012 00:00:00,0.615
16/03/2012 00:00:00,0
17/03/2012 00:00:00,0
18/03/2012 00:00:00,0
19/03/2012 00:00:00,0
20/03/2012 00:00:00,0.123
21/03/2012 00:00:00,0
22/03/2012 00:00:00,0.082
23/03/2012 00:00:00,0
24/03/2012 00:00:00,0
25/03/2012 00:00:00,0
26/03/2012 00:00:00,0.082
27/03/2012 00:00:00,0.41
28/03/2012 00:00:00,0.41
29/03/2012 00:00:00,0.41
30/03/2012 00:00:00,0.41
31/03/2012 00:00:00,0.41
01/04/2012 00:00:00,0.41
02/04/2012 00:00:00,0.41
03/04/2012 00:00:00,0.41
04/04/2012 00:00:00,0.41
05/04/2012 00:00:00,0
06/04/2012 00:00:00,0
07/04/2012 00:00:00,0
08/04/2012 00:00:00,0
09/04/2012 00:00:00,0
10/04/2012 00:00:00,0.082
11/04/2012 00:00:00,0.41
12/04/2012 00:00:00,0.656
13/04/2012 00:00:00,0.656
14/04/2012 00:00:00,0.656
15/04/2012 00:00:00,0.656
16/04/2012 00:00:00,0.656
17/04/2012 00:00:00,0.656
18/04/2012 00:00:00,0.492
19/04/2012 00:00:00,0.246
20/04/2012 00:00:00,0
21/04/2012 00:00:00,0
22/04/2012 00:00:00,0
23/04/2012 00:00:00,0
24/04/2012 00:00:00,0
25/04/2012 00:00:00,0
26/04/2012 00:00:00,0.533
27/04/2012 00:00:00,0.82
28/04/2012 00:00:00,0.41
29/04/2012 00:00:00,0
30/04/2012 00:00:00,0.451
01/05/2012 00:00:00,0.656
02/05/2012 00:00:00,0.656
03/05/2012 00:00:00,0.656
04/05/2012 00:00:00,0.656
05/05/2012 00:00:00,0.656
06/05/2012 00:00:00,0.656
07/05/2012 00:00:00,0.656
08/05/2012 00:00:00,0.656
09/05/2012 00:00:00,0.656
10/05/2012 00:00:00,0.369
11/05/2012 00:00:00,0
12/05/2012 00:00:00,0
13/05/2012 00:00:00,0
14/05/2012 00:00:00,0.41
15/05/2012 00:00:00,0.82
16/05/2012 00:00:00,0.82
17/05/2012 00:00:00,0.82
18/05/2012 00:00:00,0.41
19/05/2012 00:00:00,0
20/05/2012 00:00:00,0
21/05/2012 00:00:00,0.41
22/05/2012 00:00:00,0.082
23/05/2012 00:00:00,0
24/05/2012 00:00:00,0
25/05/2012 00:00:00,0.246
26/05/2012 00:00:00,0.41
27/05/2012 00:00:00,0.41
28/05/2012 00:00:00,0.82
29/05/2012 00:00:00,0.82
30/05/2012 00:00:00,0.82
31/05/2012 00:00:00,0.82
01/06/2012 00:00:00,0.41
02/06/2012 00:00:00,0.41
03/06/2012 00:00:00,0.41
04/06/2012 00:00:00,0.41
05/06/2012 00:00:00,0.41
06/06/2012 00:00:00,0.41
07/06/2012 00:00:00,0.41
08/06/2012 00:00:00,0.41
09/06/2012 00:00:00,0.41
10/06/2012 00:00:00,0.41
11/06/2012 00:00:00,0.41
12/06/2012 00:00:00,0.41
13/06/2012 00:00:00,0.41
14/06/2012 00:00:00,0.41
15/06/2012 00:00:00,0.41
16/06/2012 00:00:00,0.41
17/06/2012 00:00:00,0.41
18/06/2012 00:00:00,0.41
19/06/2012 00:00:00,0.41
20/06/2012 00:00:00,0.328
21/06/2012 00:00:00,0.164
22/06/2012 00:00:00,0.164
23/06/2012 00:00:00,0.164
24/06/2012 00:00:00,0.164
25/06/2012 00:00:00,0.164
26/06/2012 00:00:00,0.082
27/06/2012 00:00:00,0.082
28/06/2012 00:00:00,0.041
29/06/2012 00:00:00,0
30/06/2012 00:00:00,0
01/07/2012 00:00:00,0
02/07/2012 00:00:00,0
03/07/2012 00:00:00,0.041
04/07/2012 00:00:00,0.082
05/07/2012 00:00:00,0.082
06/07/2012 00:00:00,0.082
07/07/2012 00:00:00,0.082
08/07/2012 00:00:00,0.082
09/07/2012 00:00:00,0.082
10/07/2012 00:00:00,0.082
11/07/2012 00:00:00,0.082
12/07/2012 00:00:00,0.082
13/07/2012 00:00:00,0.041
14/07/2012 00:00:00,0.041
15/07/2012 00:00:00,0.041
16/07/2012 00:00:00,0.123
17/07/2012 00:00:00,0.123
18/07/2012 00:00:00,0.123
19/07/2012 00:00:00,0.123
20/07/2012 00:00:00,0.082
21/07/2012 00:00:00,0.082
22/07/2012 00:00:00,0.082
23/07/2012 00:00:00,0.082
24/07/2012 00:00:00,0.123
25/07/2012 00:00:00,0.123
26/07/2012 00:00:00,0
27/07/2012 00:00:00,0.123
28/07/2012 00:00:00,0.123
29/07/2012 00:00:00,0.123
30/07/2012 00:00:00,0.205
31/07/2012 00:00:00,0.123
01/08/2012 00:00:00,0.246
02/08/2012 00:00:00,0.246
03/08/2012 00:00:00,0
04/08/2012 00:00:00,0
05/08/2012 00:00:00,0
06/08/2012 00:00:00,0.164
07/08/2012 00:00:00,0.574
08/08/2012 00:00:00,0.574
09/08/2012 00:00:00,0.574
10/08/2012 00:00:00,0.82
11/08/2012 00:00:00,0.82
12/08/2012 00:00:00,0.82
13/08/2012 00:00:00,0.82
14/08/2012 00:00:00,0.328
15/08/2012 00:00:00,0
16/08/2012 00:00:00,0
17/08/2012 00:00:00,0
18/08/2012 00:00:00,0
19/08/2012 00:00:00,0
20/08/2012 00:00:00,0.574
21/08/2012 00:00:00,0.656
22/08/2012 00:00:00,0.246
23/08/2012 00:00:00,0
24/08/2012 00:00:00,0
25/08/2012 00:00:00,0
26/08/2012 00:00:00,0
27/08/2012 00:00:00,0.189
28/08/2012 00:00:00,0.615
29/08/2012 00:00:00,0.82
30/08/2012 00:00:00,0.975
31/08/2012 00:00:00,0.975
01/09/2012 00:00:00,0.975
02/09/2012 00:00:00,0.975
03/09/2012 00:00:00,0.975
04/09/2012 00:00:00,0.975
05/09/2012 00:00:00,0.41
06/09/2012 00:00:00,0.164
07/09/2012 00:00:00,0
08/09/2012 00:00:00,0
09/09/2012 00:00:00,0
10/09/2012 00:00:00,0.41
11/09/2012 00:00:00,0.82
12/09/2012 00:00:00,0.82
13/09/2012 00:00:00,0.82
14/09/2012 00:00:00,0.82
15/09/2012 00:00:00,0.82
16/09/2012 00:00:00,0.82
17/09/2012 00:00:00,0.82
18/09/2012 00:00:00,0.82
19/09/2012 00:00:00,0.82
20/09/2012 00:00:00,0.328
21/09/2012 00:00:00,0
22/09/2012 00:00:00,0
23/09/2012 00:00:00,0
24/09/2012 00:00:00,0.41
25/09/2012 00:00:00,0.41
26/09/2012 00:00:00,0.41
27/09/2012 00:00:00,0.164
28/09/2012 00:00:00,0
29/09/2012 00:00:00,0
30/09/2012 00:00:00,0
01/10/2012 00:00:00,0
02/10/2012 00:00:00,0
03/10/2012 00:00:00,0.328
04/10/2012 00:00:00,0.328
05/10/2012 00:00:00,0.328
06/10/2012 00:00:00,0.328
07/10/2012 00:00:00,0.164
08/10/2012 00:00:00,0.164
09/10/2012 00:00:00,0.164
10/10/2012 00:00:00,0
11/10/2012 00:00:00,0
12/10/2012 00:00:00,0
13/10/2012 00:00:00,0.164
14/10/2012 00:00:00,0.164
15/10/2012 00:00:00,0.164
16/10/2012 00:00:00,0.164
17/10/2012 00:00:00,0.164
18/10/2012 00:00:00,0.164
19/10/2012 00:00:00,0.164
20/10/2012 00:00:00,0.164
21/10/2012 00:00:00,0.164
22/10/2012 00:00:00,0.164
23/10/2012 00:00:00,0.123
24/10/2012 00:00:00,0.123
25/10/2012 00:00:00,0
26/10/2012 00:00:00,0.082
27/10/2012 00:00:00,0.082
28/10/2012 00:00:00,0.082
29/10/2012 00:00:00,0.082
30/10/2012 00:00:00,0.082
31/10/2012 00:00:00,0
01/11/2012 00:00:00,0
02/11/2012 00:00:00,0.041
03/11/2012 00:00:00,0.041
04/11/2012 00:00:00,0.041
05/11/2012 00:00:00,0.025
06/11/2012 00:00:00,0.025
07/11/2012 00:00:00,0.008
08/11/2012 00:00:00,0.008
09/11/2012 00:00:00,0.008
10/11/2012 00:00:00,0.008
11/11/2012 00:00:00,0.008
12/11/2012 00:00:00,0.008
13/11/2012 00:00:00,0.025
14/11/2012 00:00:00,0.025
15/11/2012 00:00:00,0.025
16/11/2012 00:00:00,0.025
17/11/2012 00:00:00,0.025
18/11/2012 00:00:00,0.025
19/11/2012 00:00:00,0.025
20/11/2012 00:00:00,0.025
21/11/2012 00:00:00,0.008
22/11/2012 00:00:00,0.008
23/11/2012 00:00:00,0.016
24/11/2012 00:00:00,0.016
25/11/2012 00:00:00,0.016
26/11/2012 00:00:00,0.016
27/11/2012 00:00:00,0.016
28/11/2012 00:00:00,0.016
29/11/2012 00:00:00,0.016
30/11/2012 00:00:00,0
01/12/2012 00:00:00,0
02/12/2012 00:00:00,0
03/12/2012 00:00:00,0
04/12/2012 00:00:00,0
05/12/2012 00:00:00,0
06/12/2012 00:00:00,0
07/12/2012 00:00:00,0.016
08/12/2012 00:00:00,0.016
09/12/2012 00:00:00,0.016
10/12/2012 00:00:00,0.025
11/12/2012 00:00:00,0.025
12/12/2012 00:00:00,0.025
13/12/2012 00:00:00,0.025
14/12/2012 00:00:00,0
15/12/2012 00:00:00,0
