Variable Name,Min Date,Max Date,Number of Samples
Conductivity,09/07/2009 00:00:00,15/10/2020 00:00:00,4117.000
TEMP,09/07/2009 00:00:00,15/10/2020 00:00:00,4117.000
Level,09/07/2009 00:00:00,15/10/2020 00:00:00,4117.000
SAL,09/07/2009 00:00:00,15/10/2020 00:00:00,4117.000
H,09/07/2009 00:00:00,15/10/2020 00:00:00,4117.000
