Variable Name,Min Date,Max Date,Number of Samples
Level,18/02/2014 00:00:00,10/03/2020 00:00:00,2213.000
H,18/02/2014 00:00:00,10/03/2020 00:00:00,2213.000
Flow_m3,18/02/2014 00:00:00,10/03/2020 00:00:00,2213.000
