Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2018 08:15:00,29/05/2019 10:35:00,74.000
WQ_OGM_DOC,11/01/2018 08:48:00,22/05/2019 10:33:00,33.000
WQ_OXY_OXY,03/01/2018 08:15:00,29/05/2019 10:35:00,74.000
TEMP,03/01/2018 08:15:00,29/05/2019 10:35:00,74.000
WQ_DIAG_TOT_TDS,03/01/2018 08:15:00,29/05/2019 10:35:00,74.000
WQ_DIAG_TOT_TURBIDITY,11/01/2018 08:48:00,22/05/2019 10:33:00,33.000
WQ_CAR_PH,03/01/2018 08:15:00,29/05/2019 10:35:00,74.000
