Variable Name,Min Date,Max Date,Number of Samples
TEMP,22/08/2006 00:00:00,25/10/2020 00:00:00,5179.000
Level,29/11/1993 00:00:00,25/10/2020 00:00:00,9828.000
H,29/11/1993 00:00:00,25/10/2020 00:00:00,9828.000
Flow_m3,29/11/1993 00:00:00,25/10/2020 00:00:00,9828.000
