Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2018 06:54:00,29/05/2019 07:45:00,74.000
WQ_OGM_DOC,10/01/2018 07:54:00,22/05/2019 07:39:00,37.000
WQ_OXY_OXY,03/01/2018 06:54:00,29/05/2019 07:45:00,74.000
TEMP,03/01/2018 06:54:00,29/05/2019 07:45:00,74.000
WQ_DIAG_TOT_TDS,03/01/2018 06:54:00,29/05/2019 07:45:00,74.000
WQ_DIAG_TOT_TURBIDITY,10/01/2018 07:54:00,22/05/2019 07:39:00,37.000
WQ_CAR_PH,03/01/2018 06:54:00,29/05/2019 07:45:00,74.000
