Variable Name,Min Date,Max Date,Number of Samples
Level,26/11/2008 00:00:00,25/10/2020 00:00:00,4352.000
H,26/11/2008 00:00:00,25/10/2020 00:00:00,4352.000
Flow_m3_Calc,02/07/1949 09:00:00,30/07/2020 09:00:00,20987.000
