Variable Name,Min Date,Max Date,Number of Samples
Conductivity,03/05/2007 00:00:00,22/09/2020 00:00:00,4892.000
TEMP,03/05/2007 00:00:00,22/09/2020 00:00:00,4892.000
SAL,03/05/2007 00:00:00,22/09/2020 00:00:00,4892.000
