Variable Name,Min Date,Max Date,Number of Samples
Level,12/01/1978 00:00:00,25/10/2020 00:00:00,15628.000
H,12/01/1978 00:00:00,25/10/2020 00:00:00,15628.000
Flow_m3,12/01/1978 00:00:00,25/10/2020 00:00:00,15628.000
