Variable Name,Min Date,Max Date,Number of Samples
Level,23/07/2008 00:00:00,25/10/2020 00:00:00,4478.000
H,23/07/2008 00:00:00,25/10/2020 00:00:00,4478.000
Flow_m3_Calc,23/11/1981 09:00:00,30/07/2020 09:00:00,11526.000
