Variable Name,Min Date,Max Date,Number of Samples
Conductivity,08/04/2003 00:00:00,25/10/2020 00:00:00,6411.000
TEMP,08/04/2003 00:00:00,25/10/2020 00:00:00,6411.000
Level,03/04/2003 00:00:00,25/10/2020 00:00:00,6416.000
SAL,08/04/2003 00:00:00,25/10/2020 00:00:00,6411.000
H,03/04/2003 00:00:00,25/10/2020 00:00:00,6416.000
