Variable Name,Min Date,Max Date,Number of Samples
Level,30/05/2008 00:00:00,25/10/2020 00:00:00,4532.000
H,30/05/2008 00:00:00,25/10/2020 00:00:00,4532.000
Flow_m3_Calc,05/12/1994 09:00:00,30/07/2020 09:00:00,8428.000
