Variable Name,Min Date,Max Date,Number of Samples
Conductivity,03/09/2009 00:00:00,14/10/2020 00:00:00,4060.000
TEMP,03/09/2009 00:00:00,14/10/2020 00:00:00,4060.000
Level,24/01/1995 00:00:00,14/10/2020 00:00:00,9396.000
SAL,03/09/2009 00:00:00,14/10/2020 00:00:00,4060.000
H,24/01/1995 00:00:00,14/10/2020 00:00:00,9396.000
Flow_m3,24/01/1995 00:00:00,14/10/2020 00:00:00,9396.000
