Variable Name,Min Date,Max Date,Number of Samples
Level,07/02/1978 00:00:00,25/10/2020 00:00:00,15602.000
H,07/02/1978 00:00:00,25/10/2020 00:00:00,15602.000
Flow_m3,07/02/1978 00:00:00,25/10/2020 00:00:00,15602.000
