Variable Name,Min Date,Max Date,Number of Samples
TEMP,03/05/2011 00:00:00,13/02/2020 00:00:00,3209.000
Level,16/02/1990 00:00:00,25/10/2020 00:00:00,11210.000
H,16/02/1990 00:00:00,25/10/2020 00:00:00,11210.000
Flow_m3,16/02/1990 00:00:00,25/10/2020 00:00:00,11210.000
