Variable Name,Min Date,Max Date,Number of Samples
Level,23/06/1976 00:00:00,25/10/2020 00:00:00,16196.000
H,23/06/1976 00:00:00,25/10/2020 00:00:00,16196.000
Flow_m3,23/06/1976 00:00:00,25/10/2020 00:00:00,16196.000
