Variable Name,Min Date,Max Date,Number of Samples
Level,22/02/1973 00:00:00,24/10/2020 00:00:00,17412.000
H,22/02/1973 00:00:00,24/10/2020 00:00:00,17412.000
Flow_m3,22/02/1973 00:00:00,24/10/2020 00:00:00,17412.000
