Variable Name,Min Date,Max Date,Number of Samples
Conductivity,20/08/2003 00:00:00,17/04/2020 00:00:00,6086.000
TEMP,20/08/2003 00:00:00,25/10/2020 00:00:00,6277.000
Level,03/09/2007 00:00:00,25/10/2020 00:00:00,4802.000
SAL,20/08/2003 00:00:00,17/04/2020 00:00:00,6086.000
H,03/09/2007 00:00:00,25/10/2020 00:00:00,4802.000
Flow_m3,11/12/2007 00:00:00,02/11/2011 00:00:00,1423.000
