Variable Name,Min Date,Max Date,Number of Samples
SAL,04/01/2018 07:53:00,30/05/2019 07:54:00,74.000
WQ_OGM_DOC,10/01/2018 08:59:00,23/05/2019 09:23:00,33.000
WQ_OXY_OXY,04/01/2018 07:53:00,30/05/2019 07:54:00,74.000
TEMP,04/01/2018 07:53:00,30/05/2019 07:54:00,74.000
WQ_DIAG_TOT_TDS,04/01/2018 07:53:00,30/05/2019 07:54:00,74.000
WQ_DIAG_TOT_TURBIDITY,10/01/2018 08:59:00,23/05/2019 09:23:00,33.000
WQ_CAR_PH,04/01/2018 07:53:00,30/05/2019 07:54:00,74.000
