Variable Name,Min Date,Max Date,Number of Samples
Level,17/07/1973 00:00:00,25/10/2020 00:00:00,17268.000
H,17/07/1973 00:00:00,25/10/2020 00:00:00,17268.000
Flow_m3,17/07/1973 00:00:00,25/10/2020 00:00:00,17268.000
