"Time","A5040578","A5040578","A5040578"
21/06/1996 00:00,       1.901,       0.910,       0.518
22/06/1996 00:00,     439.862,      42.706,       1.296
23/06/1996 00:00,     147.485,      19.569,       1.987
24/06/1996 00:00,       5.962,       2.049,       1.037
25/06/1996 00:00,     373.680,      34.893,       0.605
26/06/1996 00:00,     377.136,      38.593,       7.258
27/06/1996 00:00,     119.750,       9.399,       3.715
28/06/1996 00:00,     155.088,      23.120,       2.160
29/06/1996 00:00,     361.066,      48.922,       4.493
30/06/1996 00:00,      13.548,       7.572,       4.493
01/07/1996 00:00,      87.523,      11.408,       4.147
02/07/1996 00:00,       5.270,       3.836,       3.024
03/07/1996 00:00,       6.221,       3.135,       2.074
04/07/1996 00:00,     393.466,      80.774,       2.160
05/07/1996 00:00,     190.339,      31.412,      16.070
06/07/1996 00:00,      57.370,      20.493,      13.738
07/07/1996 00:00,      16.589,      11.262,       8.554
08/07/1996 00:00,      12.787,       7.871,       5.962
09/07/1996 00:00,      12.459,       5.942,       4.147
10/07/1996 00:00,     333.677,      52.816,       4.147
11/07/1996 00:00,     192.188,      51.046,      26.006
12/07/1996 00:00,      29.635,      19.913,      13.824
13/07/1996 00:00,      37.930,      14.414,      10.022
14/07/1996 00:00,      15.206,       9.461,       6.826
15/07/1996 00:00,     144.547,      15.328,       6.653
16/07/1996 00:00,     251.338,      27.453,       5.270
17/07/1996 00:00,      69.345,      12.597,       8.554
18/07/1996 00:00,     313.200,      25.250,       7.690
19/07/1996 00:00,     392.861,      57.238,      11.578
20/07/1996 00:00,     224.208,      79.626,      38.707
21/07/1996 00:00,     137.635,      41.997,      26.352
22/07/1996 00:00,      39.053,      24.539,      18.835
23/07/1996 00:00,      21.168,      16.925,      13.133
24/07/1996 00:00,      52.531,      16.999,      10.627
25/07/1996 00:00,      11.750,      10.324,       8.467
26/07/1996 00:00,       9.677,       8.015,       6.134
27/07/1996 00:00,       7.690,       6.411,       5.184
28/07/1996 00:00,      64.714,       9.768,       4.666
29/07/1996 00:00,      57.456,      11.741,       5.184
30/07/1996 00:00,       6.480,       4.994,       4.234
31/07/1996 00:00,     464.486,      96.533,       4.147
01/08/1996 00:00,     136.944,      79.229,      41.904
02/08/1996 00:00,     212.285,      48.163,      31.018
03/08/1996 00:00,     427.594,      61.425,      35.424
04/08/1996 00:00,     431.050,     208.903,      62.899
05/08/1996 00:00,     183.254,     106.351,      63.418
06/08/1996 00:00,     159.149,      70.547,      51.494
07/08/1996 00:00,     347.587,      74.057,      49.075
08/08/1996 00:00,      75.254,      32.194,       0.000
09/08/1996 00:00,      46.500,      27.843,      22.723
10/08/1996 00:00,      22.723,      19.736,      16.416
11/08/1996 00:00,      17.366,      14.718,      12.010
12/08/1996 00:00,      13.133,      11.426,      10.214
13/08/1996 00:00,     197.165,      24.655,       8.813
14/08/1996 00:00,     195.437,      25.608,      11.029
15/08/1996 00:00,      37.152,      11.869,       9.504
16/08/1996 00:00,      19.440,      10.187,       8.564
17/08/1996 00:00,     178.502,      15.316,       8.294
18/08/1996 00:00,      40.435,      12.569,       8.035
19/08/1996 00:00,     197.165,      26.563,       7.517
20/08/1996 00:00,      11.750,      10.919,      10.109
21/08/1996 00:00,      16.934,      11.216,      10.022
22/08/1996 00:00,     415.066,     127.155,      10.022
23/08/1996 00:00,     113.702,      66.474,      41.904
24/08/1996 00:00,      57.888,      33.205,      25.167
25/08/1996 00:00,      25.747,      21.011,      17.280
26/08/1996 00:00,     335.664,      66.270,      16.070
27/08/1996 00:00,      55.123,      26.510,      21.600
28/08/1996 00:00,      25.402,      20.588,      18.317
29/08/1996 00:00,      18.499,      16.687,      14.861
30/08/1996 00:00,      15.811,      14.199,      12.355
31/08/1996 00:00,      14.688,      11.992,      10.679
01/09/1996 00:00,      61.430,      18.493,       9.590
02/09/1996 00:00,      19.820,      11.296,       8.726
03/09/1996 00:00,      11.578,       8.855,       7.517
04/09/1996 00:00,       8.813,       7.343,       6.394
05/09/1996 00:00,      63.936,       8.853,       5.616
06/09/1996 00:00,       6.739,       5.806,       5.184
07/09/1996 00:00,       6.307,       5.308,       4.510
08/09/1996 00:00,       5.530,       4.846,       4.320
09/09/1996 00:00,       5.530,       4.545,       3.708
10/09/1996 00:00,      13.997,       6.586,       3.456
11/09/1996 00:00,       6.566,       4.280,       3.197
12/09/1996 00:00,     247.104,      21.057,       3.715
13/09/1996 00:00,     178.330,      24.997,       4.752
14/09/1996 00:00,      30.758,       7.137,       4.234
15/09/1996 00:00,       5.357,       4.130,       3.370
16/09/1996 00:00,       4.493,       3.617,       3.110
17/09/1996 00:00,       4.147,       3.276,       2.678
18/09/1996 00:00,      52.047,       3.455,       2.765
19/09/1996 00:00,     209.693,      42.231,       6.221
20/09/1996 00:00,     100.500,       8.687,       3.888
21/09/1996 00:00,       5.443,       3.871,       1.210
22/09/1996 00:00,       4.925,       3.731,       3.110
23/09/1996 00:00,     275.530,      20.009,       3.024
24/09/1996 00:00,     294.883,      22.487,       3.024
25/09/1996 00:00,       5.702,       4.669,       4.061
26/09/1996 00:00,      91.670,      10.194,       4.061
27/09/1996 00:00,       5.357,       4.177,       1.901
28/09/1996 00:00,     336.701,      45.005,       3.715
29/09/1996 00:00,     389.578,      73.601,      17.107
30/09/1996 00:00,     248.400,     136.910,      92.275
01/10/1996 00:00,     333.936,      80.791,      48.343
02/10/1996 00:00,      48.343,      38.549,      30.420
03/10/1996 00:00,      30.420,      25.250,      20.045
04/10/1996 00:00,      20.390,      17.758,      14.429
05/10/1996 00:00,     116.726,      27.430,      13.634
06/10/1996 00:00,      13.910,      12.229,      10.541
07/10/1996 00:00,      11.318,      10.001,       8.726
08/10/1996 00:00,       9.763,       8.459,       7.085
09/10/1996 00:00,       8.726,       7.070,       5.789
10/10/1996 00:00,       7.344,       5.910,       4.666
11/10/1996 00:00,       7.085,       5.337,       4.752
12/10/1996 00:00,       5.530,       4.885,       4.234
13/10/1996 00:00,       6.048,       4.711,       4.147
14/10/1996 00:00,       5.011,       4.037,       3.197
15/10/1996 00:00,       4.320,       3.356,       2.592
16/10/1996 00:00,     280.282,      16.698,       2.419
17/10/1996 00:00,       3.802,       2.784,       2.246
18/10/1996 00:00,       3.370,       2.537,       2.074
19/10/1996 00:00,     110.419,       8.849,       2.316
20/10/1996 00:00,       2.938,       2.381,       1.901
21/10/1996 00:00,       2.765,       2.026,       1.382
22/10/1996 00:00,       2.506,       1.714,       1.382
23/10/1996 00:00,       2.160,       1.488,       1.037
24/10/1996 00:00,       2.246,       1.321,       1.037
25/10/1996 00:00,      99.101,       8.785,       1.037
26/10/1996 00:00,       2.678,       1.368,       0.950
27/10/1996 00:00,       2.074,       1.265,       0.950
28/10/1996 00:00,       2.160,       1.209,       0.864
29/10/1996 00:00,       2.160,       1.267,       0.864
30/10/1996 00:00,       1.901,       1.174,       0.864
31/10/1996 00:00,       1.987,       1.138,       0.864
01/11/1996 00:00,       1.901,       1.226,       0.864
02/11/1996 00:00,       1.987,       1.200,       0.778
03/11/1996 00:00,       1.814,       1.220,       0.864
04/11/1996 00:00,       1.814,       1.217,       0.864
05/11/1996 00:00,       1.814,       1.171,       0.864
06/11/1996 00:00,       1.901,       1.177,       0.864
07/11/1996 00:00,       1.901,       1.218,       0.864
08/11/1996 00:00,       2.160,       1.325,       0.864
09/11/1996 00:00,       1.814,       1.184,       0.864
10/11/1996 00:00,       1.901,       1.126,       0.864
11/11/1996 00:00,       1.728,       1.107,       0.778
12/11/1996 00:00,       1.642,       1.031,       0.778
13/11/1996 00:00,       1.555,       1.009,       0.691
14/11/1996 00:00,       1.555,       0.943,       0.691
15/11/1996 00:00,       1.814,       1.008,       0.691
16/11/1996 00:00,       9.936,       1.568,       0.691
17/11/1996 00:00,       1.814,       1.143,       0.518
18/11/1996 00:00,       1.469,       0.955,       0.691
19/11/1996 00:00,       1.642,       0.954,       0.605
20/11/1996 00:00,       1.555,       0.935,       0.605
21/11/1996 00:00,       1.642,       0.945,       0.605
22/11/1996 00:00,       1.728,       1.027,       0.605
23/11/1996 00:00,       1.642,       1.011,       0.691
24/11/1996 00:00,       1.469,       0.910,       0.691
25/11/1996 00:00,       1.382,       0.843,       0.691
26/11/1996 00:00,       1.296,       0.819,       0.691
27/11/1996 00:00,       1.469,       0.871,       0.605
28/11/1996 00:00,       1.555,       0.887,       0.605
29/11/1996 00:00,       1.555,       0.950,       0.518
30/11/1996 00:00,       1.642,       0.954,       0.518
01/12/1996 00:00,       1.728,       1.056,       0.691
02/12/1996 00:00,       1.382,       0.899,       0.691
03/12/1996 00:00,       1.642,       0.955,       0.605
04/12/1996 00:00,       1.642,       0.991,       0.605
05/12/1996 00:00,       1.728,       0.998,       0.691
06/12/1996 00:00,     466.733,      33.353,       0.950
07/12/1996 00:00,       1.728,       1.021,       0.778
08/12/1996 00:00,       1.642,       1.068,       0.778
09/12/1996 00:00,       1.555,       1.049,       0.778
10/12/1996 00:00,       1.642,       1.030,       0.691
11/12/1996 00:00,       1.382,       0.955,       0.778
12/12/1996 00:00,       1.555,       0.949,       0.691
13/12/1996 00:00,       3.370,       0.995,       0.691
14/12/1996 00:00,       1.555,       0.910,       0.605
15/12/1996 00:00,       1.382,       0.847,       0.605
16/12/1996 00:00,       1.123,       0.770,       0.605
17/12/1996 00:00,       1.123,       0.762,       0.605
18/12/1996 00:00,       1.123,       0.697,       0.605
19/12/1996 00:00,       2.246,       0.768,       0.518
20/12/1996 00:00,       1.555,       0.886,       0.605
21/12/1996 00:00,       1.469,       0.910,       0.691
22/12/1996 00:00,       1.555,       0.945,       0.691
23/12/1996 00:00,       1.728,       1.011,       0.691
24/12/1996 00:00,       1.642,       1.000,       0.778
25/12/1996 00:00,       1.555,       0.974,       0.691
26/12/1996 00:00,       1.469,       0.923,       0.691
27/12/1996 00:00,       1.814,       0.995,       0.691
28/12/1996 00:00,       1.469,       0.949,       0.691
29/12/1996 00:00,       1.642,       0.948,       0.691
30/12/1996 00:00,       1.382,       0.952,       0.691
31/12/1996 00:00,       1.469,       0.976,       0.691
01/01/1997 00:00,       1.642,       1.012,       0.778
02/01/1997 00:00,       1.814,       1.030,       0.778
03/01/1997 00:00,       1.642,       0.982,       0.691
04/01/1997 00:00,       1.555,       0.998,       0.778
05/01/1997 00:00,       1.555,       1.014,       0.691
06/01/1997 00:00,       1.555,       0.958,       0.691
07/01/1997 00:00,       1.555,       0.795,       0.518
08/01/1997 00:00,       1.642,       0.847,       0.518
09/01/1997 00:00,       1.382,       0.820,       0.605
10/01/1997 00:00,       1.382,       0.873,       0.605
11/01/1997 00:00,       1.382,       0.804,       0.518
12/01/1997 00:00,       1.555,       0.886,       0.605
13/01/1997 00:00,       1.296,       0.819,       0.518
14/01/1997 00:00,     260.582,      10.307,       0.691
15/01/1997 00:00,       5.098,       1.367,       0.691
16/01/1997 00:00,       2.592,       1.095,       0.518
17/01/1997 00:00,       1.642,       1.013,       0.691
18/01/1997 00:00,       1.814,       1.014,       0.691
19/01/1997 00:00,       1.814,       1.011,       0.691
20/01/1997 00:00,       2.074,       1.186,       0.864
21/01/1997 00:00,     546.307,      70.133,       0.864
22/01/1997 00:00,       3.076,       1.510,       0.950
23/01/1997 00:00,       1.901,       1.064,       0.691
24/01/1997 00:00,       1.210,       0.773,       0.605
25/01/1997 00:00,       1.123,       0.788,       0.605
26/01/1997 00:00,       1.296,       0.780,       0.605
27/01/1997 00:00,       1.296,       0.786,       0.605
28/01/1997 00:00,       4.838,       0.941,       0.518
29/01/1997 00:00,       1.296,       0.760,       0.518
30/01/1997 00:00,       1.469,       0.835,       0.570
31/01/1997 00:00,       1.555,       0.884,       0.518
01/02/1997 00:00,       1.642,       0.924,       0.691
02/02/1997 00:00,       1.642,       0.983,       0.691
03/02/1997 00:00,       1.728,       1.077,       0.778
04/02/1997 00:00,       1.814,       1.184,       0.864
05/02/1997 00:00,       2.419,       1.318,       0.950
06/02/1997 00:00,     753.667,      59.572,       1.642
07/02/1997 00:00,      83.290,      10.587,       1.296
08/02/1997 00:00,       2.678,       1.490,       1.123
09/02/1997 00:00,       1.901,       1.363,       0.950
10/02/1997 00:00,       2.160,       1.298,       0.950
11/02/1997 00:00,       2.074,       1.342,       0.950
12/02/1997 00:00,       2.333,       1.434,       1.037
13/02/1997 00:00,       2.419,       1.316,       0.950
14/02/1997 00:00,       1.469,       1.004,       0.778
15/02/1997 00:00,       1.469,       0.960,       0.691
16/02/1997 00:00,       1.469,       0.954,       0.605
17/02/1997 00:00,       1.382,       0.974,       0.605
18/02/1997 00:00,       1.555,       0.953,       0.605
19/02/1997 00:00,       1.555,       0.996,       0.778
20/02/1997 00:00,       1.469,       0.979,       0.691
21/02/1997 00:00,       1.469,       0.968,       0.691
22/02/1997 00:00,       1.469,       0.996,       0.691
23/02/1997 00:00,       1.642,       1.053,       0.778
24/02/1997 00:00,       1.469,       0.997,       0.778
25/02/1997 00:00,       1.469,       1.059,       0.778
26/02/1997 00:00,       1.469,       0.977,       0.691
27/02/1997 00:00,       1.382,       0.989,       0.691
28/02/1997 00:00,       1.296,       0.912,       0.691
01/03/1997 00:00,     127.440,       9.800,       0.778
02/03/1997 00:00,       1.296,       0.867,       0.605
03/03/1997 00:00,       1.642,       0.986,       0.691
04/03/1997 00:00,       1.728,       0.994,       0.691
05/03/1997 00:00,       2.333,       1.235,       0.864
06/03/1997 00:00,       2.506,       1.465,       0.864
07/03/1997 00:00,       2.592,       1.536,       0.950
08/03/1997 00:00,       2.506,       1.352,       0.864
09/03/1997 00:00,       2.333,       1.333,       0.864
10/03/1997 00:00,       2.851,       1.592,       0.950
11/03/1997 00:00,       2.506,       1.235,       0.778
12/03/1997 00:00,       1.814,       1.000,       0.691
13/03/1997 00:00,       1.728,       1.043,       0.691
14/03/1997 00:00,       1.728,       1.085,       0.778
15/03/1997 00:00,       1.728,       1.105,       0.778
16/03/1997 00:00,       1.728,       1.124,       0.864
17/03/1997 00:00,       1.728,       1.123,       0.864
18/03/1997 00:00,       1.901,       1.231,       0.864
19/03/1997 00:00,       2.074,       1.237,       0.950
20/03/1997 00:00,      97.978,       5.939,       0.778
21/03/1997 00:00,       2.160,       1.146,       0.778
22/03/1997 00:00,      15.638,       1.691,       0.950
23/03/1997 00:00,       8.986,       1.392,       0.778
24/03/1997 00:00,       2.074,       1.261,       0.864
25/03/1997 00:00,       2.160,       1.251,       0.870
26/03/1997 00:00,       2.074,       1.190,       0.778
27/03/1997 00:00,       1.728,       1.119,       0.778
28/03/1997 00:00,       1.728,       1.137,       0.778
29/03/1997 00:00,       1.901,       1.168,       0.864
30/03/1997 00:00,       1.987,       1.268,       0.950
31/03/1997 00:00,       2.160,       1.306,       0.950
01/04/1997 00:00,       6.739,       3.050,       1.037
02/04/1997 00:00,       6.480,       3.131,       0.950
03/04/1997 00:00,       1.901,       1.243,       0.950
04/04/1997 00:00,       1.987,       1.227,       0.864
05/04/1997 00:00,      72.403,       7.660,       1.037
06/04/1997 00:00,      39.053,       4.332,       0.864
07/04/1997 00:00,       1.901,       1.110,       0.691
08/04/1997 00:00,       1.901,       0.999,       0.000
09/04/1997 00:00,       1.814,       1.038,       0.000
10/04/1997 00:00,       1.901,       1.248,       0.950
11/04/1997 00:00,       1.987,       1.188,       0.864
12/04/1997 00:00,       2.160,       1.284,       0.778
13/04/1997 00:00,       2.160,       1.309,       0.950
14/04/1997 00:00,       2.074,       1.256,       0.864
15/04/1997 00:00,       1.987,       1.202,       0.864
16/04/1997 00:00,       2.074,       1.284,       0.864
17/04/1997 00:00,       1.901,       1.136,       0.778
18/04/1997 00:00,       1.901,       1.119,       0.778
19/04/1997 00:00,       1.901,       1.111,       0.691
20/04/1997 00:00,       1.814,       1.113,       0.864
21/04/1997 00:00,       1.728,       1.083,       0.778
22/04/1997 00:00,       1.901,       1.023,       0.691
23/04/1997 00:00,       2.160,       1.188,       0.778
24/04/1997 00:00,       1.901,       1.104,       0.691
25/04/1997 00:00,       2.074,       1.081,       0.691
26/04/1997 00:00,       1.987,       1.122,       0.691
27/04/1997 00:00,       2.074,       1.206,       0.864
28/04/1997 00:00,       1.814,       1.090,       0.691
29/04/1997 00:00,       1.987,       1.081,       0.778
30/04/1997 00:00,       2.074,       1.188,       0.864
01/05/1997 00:00,       2.074,       1.213,       0.864
02/05/1997 00:00,     112.925,      15.123,       0.950
03/05/1997 00:00,     249.091,      17.968,       1.296
04/05/1997 00:00,     239.345,       8.785,       0.691
05/05/1997 00:00,       1.901,       1.062,       0.691
06/05/1997 00:00,      95.126,      13.084,       0.691
07/05/1997 00:00,      37.238,       3.748,       0.950
08/05/1997 00:00,      45.274,       2.351,       0.778
09/05/1997 00:00,       1.987,       1.097,       0.605
10/05/1997 00:00,       1.728,       1.092,       0.778
11/05/1997 00:00,       2.160,       0.911,       0.000
12/05/1997 00:00,       2.160,       1.061,       0.000
13/05/1997 00:00,       1.901,       0.969,       0.000
14/05/1997 00:00,       1.555,       0.860,       0.605
15/05/1997 00:00,       1.814,       0.949,       0.000
16/05/1997 00:00,       2.678,       0.849,       0.000
17/05/1997 00:00,       1.642,       0.792,       0.000
18/05/1997 00:00,     355.277,      15.169,       0.778
19/05/1997 00:00,       1.642,       0.806,       0.000
20/05/1997 00:00,       1.814,       1.052,       0.691
21/05/1997 00:00,      32.486,       3.469,       0.864
22/05/1997 00:00,     381.974,      17.209,       0.691
23/05/1997 00:00,       1.814,       0.981,       0.605
24/05/1997 00:00,       1.728,       0.979,       0.691
25/05/1997 00:00,       1.901,       1.062,       0.691
26/05/1997 00:00,     223.258,      13.426,       0.743
27/05/1997 00:00,       1.901,       1.029,       0.605
28/05/1997 00:00,     166.493,      11.940,       0.864
29/05/1997 00:00,      33.178,       4.766,       0.864
30/05/1997 00:00,       1.901,       0.834,       0.000
31/05/1997 00:00,       1.814,       0.796,       0.000
01/06/1997 00:00,       1.814,       1.072,       0.605
02/06/1997 00:00,       1.901,       1.149,       0.691
03/06/1997 00:00,       2.074,       1.344,       0.950
04/06/1997 00:00,       5.184,       1.642,       1.037
05/06/1997 00:00,      12.010,       1.838,       0.691
06/06/1997 00:00,     204.768,      13.515,       0.691
07/06/1997 00:00,      34.906,       3.510,       0.691
08/06/1997 00:00,      77.933,       8.249,       0.778
09/06/1997 00:00,       1.901,       1.068,       0.778
10/06/1997 00:00,       1.901,       1.180,       0.864
11/06/1997 00:00,       2.074,       1.239,       0.864
12/06/1997 00:00,      14.515,       2.096,       0.864
13/06/1997 00:00,     409.709,      44.403,       0.778
14/06/1997 00:00,       6.048,       2.649,       0.950
15/06/1997 00:00,       1.642,       0.784,       0.000
16/06/1997 00:00,       1.555,       0.979,       0.691
17/06/1997 00:00,       1.728,       0.975,       0.605
18/06/1997 00:00,       1.901,       1.081,       0.778
19/06/1997 00:00,       1.642,       0.814,       0.000
20/06/1997 00:00,       1.728,       0.882,       0.000
21/06/1997 00:00,       1.642,       1.018,       0.691
22/06/1997 00:00,      40.867,       2.960,       0.778
23/06/1997 00:00,       1.555,       0.967,       0.691
24/06/1997 00:00,       2.333,       1.115,       0.605
25/06/1997 00:00,       1.469,       0.744,       0.000
26/06/1997 00:00,       1.469,       0.859,       0.000
27/06/1997 00:00,       1.728,       1.023,       0.691
28/06/1997 00:00,       1.728,       1.043,       0.778
29/06/1997 00:00,       1.728,       1.048,       0.691
30/06/1997 00:00,       1.642,       1.022,       0.691
01/07/1997 00:00,       1.814,       1.043,       0.691
02/07/1997 00:00,       1.555,       0.988,       0.691
03/07/1997 00:00,       1.469,       0.882,       0.000
04/07/1997 00:00,       2.074,       0.840,       0.000
05/07/1997 00:00,       1.728,       0.727,       0.000
06/07/1997 00:00,       1.814,       0.611,       0.000
07/07/1997 00:00,       1.814,       1.043,       0.691
08/07/1997 00:00,      88.819,       5.304,       0.864
09/07/1997 00:00,      62.554,       6.899,       0.449
10/07/1997 00:00,       1.555,       0.578,       0.000
11/07/1997 00:00,       3.024,       1.018,       0.000
12/07/1997 00:00,       2.091,       0.852,       0.000
13/07/1997 00:00,       1.555,       0.598,       0.000
14/07/1997 00:00,      60.394,       6.039,       0.000
15/07/1997 00:00,      30.741,       5.303,       1.037
16/07/1997 00:00,       7.430,       1.862,       0.000
17/07/1997 00:00,       3.525,       1.417,       0.864
18/07/1997 00:00,       1.987,       0.663,       0.000
19/07/1997 00:00,       1.987,       0.871,       0.000
20/07/1997 00:00,       1.987,       0.685,       0.000
21/07/1997 00:00,       1.814,       0.680,       0.000
22/07/1997 00:00,       1.728,       1.088,       0.605
23/07/1997 00:00,       1.728,       1.106,       0.691
24/07/1997 00:00,       2.074,       1.127,       0.778
25/07/1997 00:00,       1.987,       1.175,       0.778
26/07/1997 00:00,      81.475,       6.614,       0.864
27/07/1997 00:00,       2.074,       1.275,       0.864
28/07/1997 00:00,       1.814,       1.127,       0.864
29/07/1997 00:00,       1.987,       1.217,       0.864
30/07/1997 00:00,       2.592,       1.481,       0.950
31/07/1997 00:00,       2.074,       1.350,       1.037
01/08/1997 00:00,       1.814,       1.197,       0.950
02/08/1997 00:00,       2.160,       1.245,       0.864
03/08/1997 00:00,       1.814,       1.207,       0.864
04/08/1997 00:00,       1.901,       1.203,       0.864
05/08/1997 00:00,       2.074,       1.315,       0.950
06/08/1997 00:00,     335.837,      43.203,       1.123
07/08/1997 00:00,     462.586,      68.567,       3.542
08/08/1997 00:00,      72.835,      13.812,       4.320
09/08/1997 00:00,      27.821,       6.643,       3.542
10/08/1997 00:00,     125.798,      18.929,       2.765
11/08/1997 00:00,     384.739,      59.188,      12.182
12/08/1997 00:00,      68.429,      18.893,      10.109
13/08/1997 00:00,      80.611,      19.395,       8.294
14/08/1997 00:00,      25.834,       8.813,       5.772
15/08/1997 00:00,       8.122,       5.188,       4.061
16/08/1997 00:00,       4.752,       3.696,       2.765
17/08/1997 00:00,     136.339,      11.007,       2.678
18/08/1997 00:00,       9.331,       3.231,       2.074
19/08/1997 00:00,       3.024,       2.106,       1.728
20/08/1997 00:00,       2.678,       1.807,       1.469
21/08/1997 00:00,       2.678,       1.498,       1.037
22/08/1997 00:00,     121.599,       2.023,       0.950
23/08/1997 00:00,     131.242,      13.576,       2.160
24/08/1997 00:00,      18.749,       4.698,       1.987
25/08/1997 00:00,      13.306,       4.781,       2.160
26/08/1997 00:00,     111.197,      10.546,       2.506
27/08/1997 00:00,       7.344,       3.908,       2.938
28/08/1997 00:00,      13.910,       3.481,       2.419
29/08/1997 00:00,     162.173,      11.790,       2.160
30/08/1997 00:00,      92.448,      12.869,       3.197
31/08/1997 00:00,      24.970,       6.855,       3.283
01/09/1997 00:00,     170.640,      48.607,       3.370
02/09/1997 00:00,     143.165,      43.658,      26.611
03/09/1997 00:00,      27.924,      19.643,      13.775
04/09/1997 00:00,      43.459,      16.806,      10.368
05/09/1997 00:00,      70.157,      12.807,       7.776
06/09/1997 00:00,     236.822,      26.776,       6.566
07/09/1997 00:00,      72.835,      15.531,       9.245
08/09/1997 00:00,     121.478,      28.599,       9.314
09/09/1997 00:00,      20.045,      16.566,      13.624
10/09/1997 00:00,      13.910,      10.925,       7.603
11/09/1997 00:00,       8.899,       7.338,       5.789
12/09/1997 00:00,       6.826,       5.961,       5.184
13/09/1997 00:00,      16.934,       6.912,       5.184
14/09/1997 00:00,     265.594,      51.997,      10.022
15/09/1997 00:00,      28.858,      13.629,       9.504
16/09/1997 00:00,       9.504,       8.578,       7.517
17/09/1997 00:00,       9.850,       7.474,       6.653
18/09/1997 00:00,      39.053,      10.126,       5.962
19/09/1997 00:00,     508.982,      39.243,       6.739
20/09/1997 00:00,       7.344,       6.336,       4.925
21/09/1997 00:00,       6.394,       5.401,       4.752
22/09/1997 00:00,       5.616,       4.745,       4.026
23/09/1997 00:00,       6.048,       4.253,       3.629
24/09/1997 00:00,       4.406,       3.510,       2.851
25/09/1997 00:00,      15.811,       4.689,       2.851
26/09/1997 00:00,      20.995,       6.509,       3.542
27/09/1997 00:00,       4.406,       3.358,       2.592
28/09/1997 00:00,       5.443,       2.855,       2.160
29/09/1997 00:00,       2.938,       2.200,       1.728
30/09/1997 00:00,       3.024,       1.862,       1.469
01/10/1997 00:00,       2.765,       1.787,       1.296
02/10/1997 00:00,       2.765,       1.829,       1.382
03/10/1997 00:00,       2.333,       1.679,       1.296
04/10/1997 00:00,       2.765,       1.825,       1.296
05/10/1997 00:00,       2.506,       1.780,       1.382
06/10/1997 00:00,       2.851,       1.846,       1.382
07/10/1997 00:00,       2.938,       1.842,       1.382
08/10/1997 00:00,       2.851,       1.736,       1.382
09/10/1997 00:00,       2.851,       1.749,       1.123
10/10/1997 00:00,       2.765,       1.829,       1.382
11/10/1997 00:00,       2.765,       1.859,       1.382
12/10/1997 00:00,       2.851,       1.806,       1.296
13/10/1997 00:00,       2.938,       1.919,       1.382
14/10/1997 00:00,       5.011,       2.102,       1.469
15/10/1997 00:00,       2.678,       1.745,       1.382
16/10/1997 00:00,       2.938,       1.769,       1.123
17/10/1997 00:00,       2.419,       1.694,       1.296
18/10/1997 00:00,       2.851,       1.757,       1.123
19/10/1997 00:00,       3.110,       1.829,       1.382
