Variable Name,Min Date,Max Date,Number of Samples
SAL,03/01/2019 09:22:00,28/05/2020 08:04:00,74.000
WQ_OGM_DOC,10/01/2019 08:51:00,21/05/2020 08:40:00,34.000
WQ_OXY_OXY,03/01/2019 09:22:00,28/05/2020 08:04:00,74.000
TEMP,03/01/2019 09:22:00,28/05/2020 08:04:00,74.000
WQ_DIAG_TOT_TDS,03/01/2019 09:22:00,28/05/2020 08:04:00,74.000
WQ_DIAG_TOT_TURBIDITY,10/01/2019 08:51:00,21/05/2020 08:40:00,34.000
WQ_CAR_PH,03/01/2019 09:22:00,28/05/2020 08:04:00,74.000
