Variable Name,Min Date,Max Date,Number of Samples
Conductivity,17/12/1986 00:00:00,17/09/1997 00:00:00,3928.000
TEMP,01/03/1991 00:00:00,17/09/1997 00:00:00,2393.000
Level,27/08/2008 00:00:00,25/10/2020 00:00:00,4443.000
SAL,17/12/1986 00:00:00,17/09/1997 00:00:00,3928.000
H,27/08/2008 00:00:00,25/10/2020 00:00:00,4443.000
Flow_m3_Calc,05/12/1994 09:00:00,30/07/2020 09:00:00,8278.000
